ID,Parent ID,Depth,Subject group,Population,Country,Cohort,Biomarker Time definition,Biospecimen,Analytical method,Biomarker,Biomarker detail,Measurement size,Detected (nb),Detected (%),Detected only?,Arithmetic mean,Arithmetic SD,Geometric mean,Geometric SD,Min,Min (detected),Percentile_05,Percentile_10,Percentile_25,Median,Percentile_75,Percentile_90,Percentile_95,Max,Interquartile range,Mean 95% CI lower,Mean 95% CI upper,GMean 95% CI lower,GMean 95% CI upper,Unit,Converted arithmetic mean,Converted geometric mean,Converted median,Converted unit,Adjustment type,Adjusted on,Regressed on,Expressed as,Publication
17172,17180,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-181,"",24,,45.8,,0.1,0.1,,,0.0,,,,,,,,,0.3,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17173,17180,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-182/187,"",24,,100.0,,50.7,27.0,,,15.0,,,,,,,,,108.8,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17174,17180,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-183,"",24,,100.0,,11.0,6.0,,,4.6,,,,,,,,,22.9,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17175,17180,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-184,"",24,,8.3,,0.0,0.0,,,0.0,,,,,,,,,0.2,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17176,17180,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-185,"",24,,4.2,,0.0,0.0,,,0.0,,,,,,,,,0.1,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17177,17180,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-189,"",24,,100.0,,1.9,1.0,,,0.7,,,,,,,,,4.5,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17178,17180,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-190,"",24,,100.0,,5.8,3.1,,,2.0,,,,,,,,,12.7,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17179,17180,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-191,"",24,,100.0,,1.3,0.7,,,0.5,,,,,,,,,2.8,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17180,17197,1,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,HeptaCBs,PCB-189 + PCB-170 + PCB-171 + PCB-172 + PCB-174 + PCB-175 + PCB-177 + PCB-178 + PCB-179 + PCB-180 + PCB-181 + PCB-183 + PCB-184 + PCB-185 + PCB-190 + PCB-191 + PCB-182/187,24,,,,211.0,111.8,,,68.6,,,,,,,,,455.0,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17181,17190,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-194,"",24,,100.0,,11.3,7.0,,,2.9,,,,,,,,,28.7,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17182,17190,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-195,"",24,,100.0,,2.5,1.5,,,0.8,,,,,,,,,5.9,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17183,17190,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-196/203,"",24,,100.0,,11.7,6.9,,,3.6,,,,,,,,,29.3,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17184,17190,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-197,"",24,,79.2,,0.3,0.7,,,0.0,,,,,,,,,3.4,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17185,17190,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-199,"",24,,62.5,,7.2,7.5,,,0.0,,,,,,,,,24.0,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17186,17190,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-200,"",24,,37.5,,0.3,0.5,,,0.0,,,,,,,,,1.7,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17187,17190,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-201,"",24,,100.0,,6.3,9.3,,,0.4,,,,,,,,,33.7,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17188,17190,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-202,"",24,,100.0,,4.8,2.8,,,1.2,,,,,,,,,11.9,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17189,17190,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-205,"",24,,100.0,,0.6,0.3,,,0.2,,,,,,,,,1.1,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17190,17197,1,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,OctaCBs,PCB-194 + PCB-195 + PCB-197 + PCB-199 + PCB-200 + PCB-201 + PCB-202 + PCB-205 + PCB-196/203,24,,,,45.0,26.6,,,13.7,,,,,,,,,112.7,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17191,17194,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-206,"",24,,100.0,,3.1,1.6,,,1.1,,,,,,,,,6.8,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17192,17194,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-207,"",24,,100.0,,0.7,0.3,,,0.3,,,,,,,,,1.6,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17193,17194,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-208,"",24,,100.0,,1.2,0.7,,,0.4,,,,,,,,,3.2,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17194,17197,1,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,NonaCBs,PCB-206 + PCB-207 + PCB-208,24,,,,5.0,2.6,,,1.8,,,,,,,,,11.6,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17195,17196,2,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCB-209,"",24,,100.0,,2.1,1.0,,,1.0,,,,,,,,,4.3,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17196,17197,1,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,DecaCBs,PCB-209,24,,,,2.1,1.0,,,1.0,,,,,,,,,4.3,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17197,,0,All,Volunteers,Japan,,,"Whole blood, unspecified",GC-HRMS,PCBs,PCB-126 + PCB-169 + PCB-105 + PCB-114 + PCB-118 + PCB-123 + PCB-156 + PCB-157 + PCB-167 + PCB-189 + PCB-11 + PCB-18 + PCB-28 + PCB-31 + PCB-36 + PCB-38 + PCB-42 + PCB-43 + PCB-44 + PCB-49 + PCB-55 + PCB-58 + PCB-60 + PCB-63 + PCB-64 + PCB-66 + PCB-68 + PCB-70 + PCB-72 + PCB-74 + PCB-83 + PCB-85 + PCB-89 + PCB-90 + PCB-91 + PCB-99 + PCB-101 + PCB-109 + PCB-111 + PCB-113 + PCB-119 + PCB-121 + PCB-128 + PCB-129 + PCB-130 + PCB-132 + PCB-133 + PCB-134 + PCB-135 + PCB-136 + PCB-137 + PCB-138 + PCB-141 + PCB-146 + PCB-147 + PCB-151 + PCB-153 + PCB-154 + PCB-155 + PCB-158 + PCB-159 + PCB-162 + PCB-165 + PCB-166 + PCB-170 + PCB-171 + PCB-172 + PCB-174 + PCB-175 + PCB-177 + PCB-178 + PCB-179 + PCB-180 + PCB-181 + PCB-183 + PCB-184 + PCB-185 + PCB-190 + PCB-191 + PCB-194 + PCB-195 + PCB-197 + PCB-199 + PCB-200 + PCB-201 + PCB-202 + PCB-205 + PCB-206 + PCB-207 + PCB-208 + PCB-209 + PCB-47/48 + PCB-52/69 + PCB-107/108 + PCB-139/149 + PCB-163/164 + PCB-182/187 + PCB-196/203 + PCB-20/33 + PCB-84/92 + PCB-86/97/117 + PCB-87/115 + PCB-93/95/98/102 + PCB-110/120,24,,,,771.9,377.3,,,317.1,,,,,,,,,1521.8,,,,,,pg/g,0.00,,,ug/g,Crude,,,,Hirai 2005
17212,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-28,"",115,,,,,,41.0,,13.4,,,,,,,,,784.0,,,,,,ng/g,,0.04,,ug/g,Density,Lipid,,,Pavuk 2004
17213,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-52,"",115,,,,,,11.5,,3.4,,,,,,,,,220.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17214,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-101,"",115,,,,,,7.61,,2.9,,,,,,,,,331.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17215,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-105,"",115,,,,,,27.6,,0.34,,,,,,,,,120.0,,,,,,ng/g,,0.03,,ug/g,Density,Lipid,,,Pavuk 2004
17216,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-114,"",115,,,,,,10.8,,0.4,,,,,,,,,380.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17217,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-118,"",115,,,,,,109.3,,10.1,,,,,,,,,2867.0,,,,,,ng/g,,0.11,,ug/g,Density,Lipid,,,Pavuk 2004
17218,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-123,"",115,,,,,,8.9,,1.2,,,,,,,,,122.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17219,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-138,"",115,,,,,,622.7,,23.4,,,,,,,,,10248.0,,,,,,ng/g,,0.62,,ug/g,Density,Lipid,,,Pavuk 2004
17220,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-153,"",115,,,,,,994.3,,47.0,,,,,,,,,17492.0,,,,,,ng/g,,0.99,,ug/g,Density,Lipid,,,Pavuk 2004
17221,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-156,"",115,,,,,,112.8,,26.3,,,,,,,,,2180.0,,,,,,ng/g,,0.11,,ug/g,Density,Lipid,,,Pavuk 2004
17222,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-157,"",115,,,,,,11.3,,3.0,,,,,,,,,216.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17223,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-167,"",115,,,,,,27.5,,0.1,,,,,,,,,571.0,,,,,,ng/g,,0.03,,ug/g,Density,Lipid,,,Pavuk 2004
17224,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-170,"",115,,,,,,337.0,,35.0,,,,,,,,,6212.0,,,,,,ng/g,,0.34,,ug/g,Density,Lipid,,,Pavuk 2004
17225,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-180,"",115,,,,,,897.8,,126.0,,,,,,,,,19840.0,,,,,,ng/g,,0.90,,ug/g,Density,Lipid,,,Pavuk 2004
17226,17227,1,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-189,"",115,,,,,,19.9,,3.7,,,,,,,,,411.0,,,,,,ng/g,,0.02,,ug/g,Density,Lipid,,,Pavuk 2004
17227,,0,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCBs,PCB-105 + PCB-114 + PCB-118 + PCB-123 + PCB-156 + PCB-157 + PCB-167 + PCB-189 + PCB-28 + PCB-52 + PCB-101 + PCB-138 + PCB-153 + PCB-170 + PCB-180,115,,,,,,3327.6,,353.0,,,,,,,,,60486.0,,,,,,ng/g,,3.33,,ug/g,Density,Lipid,,,Pavuk 2004
17228,,0,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,"p,p'‑DDT","",115,,,,,,117.0,,24.7,,,,,,,,,909.0,,,,,,ng/g,,0.12,,ug/g,Density,Lipid,,,Pavuk 2004
17229,,0,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,"p,p'-DDE","",115,,,,,,2596.7,,102.3,,,,,,,,,14513.0,,,,,,ng/g,,2.60,,ug/g,Density,Lipid,,,Pavuk 2004
17230,,0,Exposed - Males,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,Hexachlorobenzene (HCB),"",115,,,,,,818.1,,54.5,,,,,,,,,8505.0,,,,,,ng/g,,0.82,,ug/g,Density,Lipid,,,Pavuk 2004
17250,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-28,"",110,,,,,,41.9,,5.8,,,,,,,,,1206.0,,,,,,ng/g,,0.04,,ug/g,Density,Lipid,,,Pavuk 2004
17251,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-52,"",110,,,,,,9.8,,1.5,,,,,,,,,49.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17252,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-101,"",110,,,,,,6.0,,2.1,,,,,,,,,51.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17253,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-105,"",110,,,,,,28.7,,9.1,,,,,,,,,217.0,,,,,,ng/g,,0.03,,ug/g,Density,Lipid,,,Pavuk 2004
17254,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-114,"",110,,,,,,11.0,,0.3,,,,,,,,,63.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17255,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-118,"",110,,,,,,121.0,,21.6,,,,,,,,,4337.0,,,,,,ng/g,,0.12,,ug/g,Density,Lipid,,,Pavuk 2004
17256,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-123,"",110,,,,,,7.2,,1.7,,,,,,,,,65.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17257,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-138,"",110,,,,,,517.7,,91.8,,,,,,,,,3601.0,,,,,,ng/g,,0.52,,ug/g,Density,Lipid,,,Pavuk 2004
17258,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-153,"",110,,,,,,814.8,,151.9,,,,,,,,,5689.0,,,,,,ng/g,,0.81,,ug/g,Density,Lipid,,,Pavuk 2004
17259,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-156,"",110,,,,,,92.5,,24.8,,,,,,,,,661.0,,,,,,ng/g,,0.09,,ug/g,Density,Lipid,,,Pavuk 2004
17260,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-157,"",110,,,,,,9.8,,2.9,,,,,,,,,80.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17261,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-167,"",110,,,,,,27.3,,5.3,,,,,,,,,241.0,,,,,,ng/g,,0.03,,ug/g,Density,Lipid,,,Pavuk 2004
17262,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-170,"",110,,,,,,266.1,,40.1,,,,,,,,,2187.0,,,,,,ng/g,,0.27,,ug/g,Density,Lipid,,,Pavuk 2004
17263,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-180,"",110,,,,,,703.5,,95.8,,,,,,,,,5249.0,,,,,,ng/g,,0.70,,ug/g,Density,Lipid,,,Pavuk 2004
17264,17265,1,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-189,"",110,,,,,,14.9,,0.3,,,,,,,,,214.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17265,,0,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,PCBs,PCB-105 + PCB-114 + PCB-118 + PCB-123 + PCB-156 + PCB-157 + PCB-167 + PCB-189 + PCB-28 + PCB-52 + PCB-101 + PCB-138 + PCB-153 + PCB-170 + PCB-180,110,,,,,,2751.8,,555.0,,,,,,,,,17391.0,,,,,,ng/g,,2.75,,ug/g,Density,Lipid,,,Pavuk 2004
17266,,0,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,"p,p'‑DDT","",110,,,,,,103.5,,4.0,,,,,,,,,641.0,,,,,,ng/g,,0.10,,ug/g,Density,Lipid,,,Pavuk 2004
17267,,0,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,"p,p'-DDE","",110,,,,,,3056.4,,232.0,,,,,,,,,19912.0,,,,,,ng/g,,3.06,,ug/g,Density,Lipid,,,Pavuk 2004
17268,,0,Exposed - Females,Residents in the PCB-polluted area of Michalovce district,Slovakia,,,"Serum, fasting",GC-HRMS,Hexachlorobenzene (HCB),"",110,,,,,,1659.0,,115.0,,,,,,,,,7815.0,,,,,,ng/g,,1.66,,ug/g,Density,Lipid,,,Pavuk 2004
17231,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-28,"",101,,,,,,27.8,,9.5,,,,,,,,,870.0,,,,,,ng/g,,0.03,,ug/g,Density,Lipid,,,Pavuk 2004
17232,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-52,"",101,,,,,,6.2,,0.8,,,,,,,,,209.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17233,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-101,"",101,,,,,,4.3,,1.2,,,,,,,,,217.0,,,,,,ng/g,,0.00,,ug/g,Density,Lipid,,,Pavuk 2004
17234,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-105,"",101,,,,,,10.7,,0.4,,,,,,,,,126.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17235,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-114,"",101,,,,,,8.4,,0.3,,,,,,,,,39.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17236,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-118,"",101,,,,,,36.6,,6.7,,,,,,,,,345.0,,,,,,ng/g,,0.04,,ug/g,Density,Lipid,,,Pavuk 2004
17237,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-123,"",101,,,,,,7.7,,2.1,,,,,,,,,202.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17238,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-138,"",101,,,,,,240.3,,56.1,,,,,,,,,1261.0,,,,,,ng/g,,0.24,,ug/g,Density,Lipid,,,Pavuk 2004
17239,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-153,"",101,,,,,,404.6,,85.4,,,,,,,,,2123.0,,,,,,ng/g,,0.40,,ug/g,Density,Lipid,,,Pavuk 2004
17240,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-156,"",101,,,,,,48.6,,14.4,,,,,,,,,281.0,,,,,,ng/g,,0.05,,ug/g,Density,Lipid,,,Pavuk 2004
17241,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-157,"",101,,,,,,4.3,,0.1,,,,,,,,,25.0,,,,,,ng/g,,0.00,,ug/g,Density,Lipid,,,Pavuk 2004
17242,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-167,"",101,,,,,,12.1,,0.1,,,,,,,,,72.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17243,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-170,"",101,,,,,,131.1,,35.9,,,,,,,,,1059.0,,,,,,ng/g,,0.13,,ug/g,Density,Lipid,,,Pavuk 2004
17244,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-180,"",101,,,,,,345.8,,84.6,,,,,,,,,2989.0,,,,,,ng/g,,0.35,,ug/g,Density,Lipid,,,Pavuk 2004
17245,17246,1,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-189,"",101,,,,,,8.7,,0.3,,,,,,,,,76.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17246,,0,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCBs,PCB-105 + PCB-114 + PCB-118 + PCB-123 + PCB-156 + PCB-157 + PCB-167 + PCB-189 + PCB-28 + PCB-52 + PCB-101 + PCB-138 + PCB-153 + PCB-170 + PCB-180,101,,,,,,1331.4,,370.0,,,,,,,,,7960.0,,,,,,ng/g,,1.33,,ug/g,Density,Lipid,,,Pavuk 2004
17247,,0,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,"p,p'‑DDT","",101,,,,,,87.4,,36.4,,,,,,,,,419.0,,,,,,ng/g,,0.09,,ug/g,Density,Lipid,,,Pavuk 2004
17248,,0,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,"p,p'-DDE","",101,,,,,,2132.4,,357.0,,,,,,,,,11527.0,,,,,,ng/g,,2.13,,ug/g,Density,Lipid,,,Pavuk 2004
17249,,0,Controls - Males,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,Hexachlorobenzene (HCB),"",101,,,,,,911.4,,82.4,,,,,,,,,7817.0,,,,,,ng/g,,0.91,,ug/g,Density,Lipid,,,Pavuk 2004
17269,17284,1,Controls - Females,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-28,"",104,,,,,,26.1,,5.4,,,,,,,,,168.0,,,,,,ng/g,,0.03,,ug/g,Density,Lipid,,,Pavuk 2004
17270,17284,1,Controls - Females,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-52,"",104,,,,,,5.6,,1.5,,,,,,,,,103.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17271,17284,1,Controls - Females,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-101,"",104,,,,,,4.1,,1.7,,,,,,,,,45.0,,,,,,ng/g,,0.00,,ug/g,Density,Lipid,,,Pavuk 2004
17272,17284,1,Controls - Females,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-105,"",104,,,,,,10.7,,0.36,,,,,,,,,51.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17273,17284,1,Controls - Females,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-114,"",104,,,,,,8.7,,0.34,,,,,,,,,50.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17274,17284,1,Controls - Females,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-118,"",104,,,,,,38.4,,6.1,,,,,,,,,165.0,,,,,,ng/g,,0.04,,ug/g,Density,Lipid,,,Pavuk 2004
17275,17284,1,Controls - Females,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-123,"",104,,,,,,6.8,,0.8,,,,,,,,,31.0,,,,,,ng/g,,0.01,,ug/g,Density,Lipid,,,Pavuk 2004
17276,17284,1,Controls - Females,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-138,"",104,,,,,,179.5,,60.0,,,,,,,,,866.0,,,,,,ng/g,,0.18,,ug/g,Density,Lipid,,,Pavuk 2004
17277,17284,1,Controls - Females,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-153,"",104,,,,,,300.1,,92.6,,,,,,,,,1407.0,,,,,,ng/g,,0.30,,ug/g,Density,Lipid,,,Pavuk 2004
17278,17284,1,Controls - Females,Residents in the PCB non-polluted area of Svidnik district,Slovakia,,,"Serum, fasting",GC-HRMS,PCB-156,"",104,,,,,,32.9,,5.1,,,,,,,,,204.0,,,,,,ng/g,,0.03,,ug/g,Density,Lipid,,,Pavuk 2004
