"","inchikey","id","name","precursormz","mass","hmdb","dsstox","t3db","foodb","refmet","chebi"
"238296","YUFFSWGQGVEMMI-JLNKQSITSA-N","O=C(O)CCCCCC=CCC=CCC=CCC=CCC=CCC","Docosapentaenoic acid (DPA; cis-22:5n-3)","369.291459303636",330.255880332,"HMDB0006528",NA,NA,"FDB021831","DPA",53488
"238300","YUKCLPPRYNXRAF-RFVXBFLTSA-N","RIKENPlaSMA000752","Ormosanine","318.2903746",NA,NA,"DTXSID10332021",NA,NA,NA,NA
"238336","YURJSTAIMNSZAE-HHNZYBFYSA-N","OCC1OC(OC2CC3(C)C(CC(O)C4C(CCC43C)C(OC5OC(CO)C(O)C(O)C5O)(C)CCC=C(C)C)C6(C)CCC(O)C(C)(C)C26)C(O)C(O)C1O","Ginsenoside Rg1","823.48",NA,NA,NA,NA,NA,NA,67987
"238339","YURJSTAIMNSZAE-HHNZYBFYSA-N","OCC1OC(OC2CC3(C)C(CC(O)C4C(CCC43C)C(OC5OC(CO)C(O)C(O)C5O)(C)CCC=C(C)C)C6(C)CCC(O)C(C)(C)C26)C(O)C(O)C1O","Ginsenoside Rg1","801.5",NA,NA,NA,NA,NA,NA,67987
"238358","YURJSTAIMNSZAE-HHNZYBFYSA-N","PM007917","Ginsenoside Rg1","801.4904",NA,NA,NA,NA,NA,NA,67987
"238932","YUSWMAULDXZHPY-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C(C3)C4=C(O)C=C(O)C=5C(=O)C=C(OC54)C=6C=CC(O)=CC6","Amentoflavone","561.08",538.089996796,"HMDB0030832","DTXSID20167225",NA,NA,NA,2631
"238933","YUSWMAULDXZHPY-UHFFFAOYSA-N","OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C(=C2O1)C1=C(O)C=CC(=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1","Amentoflavone; LC-ESI-ITFT; MS2; CE 70 eV; [M+H]+","539.097273",538.089996796,"HMDB0030832","DTXSID20167225",NA,NA,NA,2631
"239099","YUULFXAQUWEYNP-GXAWFILRSA-N","O=C(OC1CC=2C(O)=CC(O)=CC2OC1C=3C=C(O)C(O)=C(O)C3C4=C(O)C(O)=C(O)C=C4C5OC=6C=C(O)C=C(O)C6CC5OC(=O)C7=CC(O)=C(O)C(O)=C7)C8=CC(O)=C(O)C(O)=C8","theasinensin A (D)","915.163",914.154172735,"HMDB0038360","DTXSID50331871",NA,"FDB018261",NA,9518
"239101","YUVKUEAFAVKILW-UHFFFAOYSA-N","MSBNK-Eawag-EA014710","Fluazifop","328.0791",327.071842359,"HMDB0252322","DTXSID3058163",NA,NA,NA,83598
"239135","YVCVYCSAAZQOJI-BTINSWFASA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(O)C(OC)=C5)C12","4'-Demethylpodophyllotoxin","401.124",NA,NA,NA,NA,NA,NA,1730
"239139","YVCVYCSAAZQOJI-BTINSWFASA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(O)C(OC)=C5)C12","4'-Demethylpodophyllotoxin","423.106",NA,NA,NA,NA,NA,NA,1730
"239214","YVCVYCSAAZQOJI-JHQYFNNDSA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(O)C(OC)=C5)C12","4'-Demethylepipodophyllotoxin","401.124",NA,NA,"DTXSID7048742",NA,NA,NA,74422
"239215","YVCVYCSAAZQOJI-JHQYFNNDSA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(O)C(OC)=C5)C12","4'-Demethylepipodophyllotoxin","423.106",NA,NA,"DTXSID7048742",NA,NA,NA,74422
"239281","YVCVYCSAAZQOJI-UHFFFAOYSA-N","CCMSLIB00005721732","NCGC00095300-04!5-hydroxy-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one [IIN-based on: CCMSLIB00000847323]","383.113",400.115817604,"HMDB0246627",NA,NA,NA,NA,NA
"239282","YVCVYCSAAZQOJI-UHFFFAOYSA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(O)C(OC)=C5)C12","NCGC00095300-04!5-hydroxy-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one","418.15",400.115817604,"HMDB0246627",NA,NA,NA,NA,NA
"239283","YVCVYCSAAZQOJI-UHFFFAOYSA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(O)C(OC)=C5)C12","NCGC00095300-04!5-hydroxy-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one","401.123",400.115817604,"HMDB0246627",NA,NA,NA,NA,NA
"239291","YVGGHNCTFXOJCH-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01051","p,p'-DDT","351.91",351.914688823,"HMDB0032127","DTXSID4020375","T3D0012","FDB008850","Clofenotane",16130
"239295","YVIXXPCJZAUQHJ-UHFFFAOYSA-N","MSBNK-LCSB-LU026506","CP-114271","405.109",NA,NA,"DTXSID2047274",NA,NA,NA,NA
"239307","YVLPJIGOMTXXLP-BHLJUDRVSA-N","PM008419","(all-E)-Phytoene","545",544.500802061,"HMDB0039093","DTXSID10433340",NA,NA,NA,27787
"239308","YVLPJIGOMTXXLP-KEKOKYSKSA-N","MSBNK-Kyoto_Univ-CA000094","Phytoene","544.50",544.500802048,"HMDB0002181","DTXSID40202309",NA,"FDB030667","Phytoene",8191
"239309","YVLPJIGOMTXXLP-KEKOKYSKSA-N","PM008417","(all-E)-Phytoene","545",544.500802048,"HMDB0002181","DTXSID40202309",NA,"FDB030667","Phytoene",8191
"239314","YVPXVXANRNDGTA-WDYNHAJCSA-N","O1C2=CC=C(C=C2)CC3C4=C(OC=5C=C6C(=CC5OC)CCN(C)C6CC7=CC=C(OC)C1=C7)C=8OCOC8C=C4CCN3C","Cepharanthine","629.26",NA,NA,"DTXSID6045957",NA,NA,NA,3546
"239316","YVPXVXANRNDGTA-WDYNHAJCSA-N","O1C2=CC=C(C=C2)CC3C4=C(OC=5C=C6C(=CC5OC)CCN(C)C6CC7=CC=C(OC)C1=C7)C=8OCOC8C=C4CCN3C","Cepharanthine","607.28",NA,NA,"DTXSID6045957",NA,NA,NA,3546
"239407","YVPYQUNUQOZFHG-UHFFFAOYSA-N","EA023911","Diatrizoate","614.7769",613.769637046,"HMDB0014416","DTXSID0044521",NA,NA,NA,53691
"239449","YVRYZXAHRGGELT-MZNUGIIHSA-N","VF-NPL-LTQ000698","Kadsurin A","373.161087036133",NA,NA,"DTXSID50331992",NA,NA,NA,NA
"239460","YVUQSNJEYSNKRX-UHFFFAOYSA-N","MSBNK-LCSB-LU020503","Pimozide","462.2351",461.227868975,"HMDB0015232","DTXSID8023474","T3D2984",NA,"Pimozide",8212
"239476","YVWNDABPZGGQFE-UHFFFAOYSA-N","KW109304","8-Chloro-5,10-dihydro-11H-dibenzo[b,e][1,4]-diazepin-11-one","245.0476",NA,NA,"DTXSID10394689",NA,NA,NA,NA
"239482","YVYMBNSKXOXSKW-HXUWFJFHSA-N","RP026101","1-palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine","454.2928",453.285539279,"HMDB0011503",NA,NA,"FDB028219",NA,73004
"239494","YVYMBNSKXOXSKW-UHFFFAOYSA-N","PR310833","LPE 16:0","454.2928",453.285539279,"HMDB0256030",NA,NA,NA,NA,NA
"239496","YVZKSYNNHASHOV-IHJPYWPOSA-N","FU000067","Man5GlcNAc-I","1181.02",NA,NA,NA,NA,NA,NA,91280
"239497","YVZKSYNNHASHOV-IHJPYWPOSA-N","CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H]3O)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@@H]1O","Man5GlcNAc-I; LC-ESI-QQ; MS2; CE","1032.36133",NA,NA,NA,NA,NA,NA,91280
"239516","YWBVHLJPRPCRSD-UHFFFAOYSA-N","LU070402","Fluridone","330.11",329.102748564,"HMDB0252408","DTXSID8024107",NA,NA,NA,NA
"239528","YWFWDNVOPHGWMX-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU285306","N,N-Dimethyldodecylamine","214.2529",213.245650002,"HMDB0255262","DTXSID1026906",NA,NA,NA,NA
"239539","YWJXCIXBAKGUKZ-HJJNZUOJSA-N","RIKENPlaSMA003541","Bergenin","329.0867085",328.079435,NA,"DTXSID4048141",NA,NA,"Bergenin",NA
"239544","YWJXCIXBAKGUKZ-HJJNZUOJSA-N","O=C1OC2C(O)C(O)C(OC2C3=C(O)C(OC)=C(O)C=C13)CO","bergenin","351.07",328.079435,NA,"DTXSID4048141",NA,NA,"Bergenin",NA
"239553","YWJXCIXBAKGUKZ-HJJNZUOJSA-N","O=C1OC2C(O)C(O)C(OC2C3=C(O)C(OC)=C(O)C=C13)CO","Bergenin","346.113250732422",328.079435,NA,"DTXSID4048141",NA,NA,"Bergenin",NA
"239555","YWJXCIXBAKGUKZ-HJJNZUOJSA-N","VF-NPL-QEHF025801","Bergenin","367.042572021484",328.079435,NA,"DTXSID4048141",NA,NA,"Bergenin",NA
"239618","YWJXCIXBAKGUKZ-HJJNZUOJSA-N","VF-NPL-LTQ007466","Bergenin","345.412574768066",328.079435,NA,"DTXSID4048141",NA,NA,"Bergenin",NA
"239745","YWJXCIXBAKGUKZ-UHFFFAOYSA-N","MSBNK-RIKEN-PR310423","Bergenin","329.08671",328.079432095,"HMDB0249087",NA,NA,NA,NA,NA
"239747","YWLXLRUDGLRYDR-LUPIKGFISA-N","O=C(OC1C2C3(OC(=O)C)COC3CC(O)C2(C(=O)C(O)C4=C(C)C(O)CC1(O)C4(C)C)C)C=5C=CC=CC5","10-DAB (10-Deacetylbaccatin)","545.238",NA,NA,"DTXSID80432123",NA,NA,NA,NA
"239749","YWLXLRUDGLRYDR-UHFFFAOYSA-N","PM000810","10-Deacetyl baccatin III","545",544.230847359,"HMDB0244264",NA,NA,NA,NA,NA
"239752","YWLXLRUDGLRYDR-ZHPRIASZSA-N","O=C(OC1C2C3(OC(=O)C)COC3CC(O)C2(C(=O)C(O)C4=C(C)C(O)CC1(O)C4(C)C)C)C=5C=CC=CC5","10-deacetylbaccatin III","567.22",NA,NA,NA,NA,NA,NA,18193
"239753","YWLXLRUDGLRYDR-ZHPRIASZSA-N","MSBNK-NaToxAq-NA002306","10-Deacetylbaccatin III","545.2381",NA,NA,NA,NA,NA,NA,18193
"239878","YWTYJOPNNQFBPC-UHFFFAOYSA-N","EA270909","Imidacloprid","256.0596",255.0523023,"HMDB0040292","DTXSID5032442","T3D0797","FDB020013","Imidacloprid",39168
"240100","YWWHKOHZGJFMIE-UHFFFAOYSA-N","CCOC(=O)C1=CC=CC=C1C(O)=O","Monoethyl phthalate; LC-ESI-ITFT; MS2; CE","195.065185",194.057908808,"HMDB0002120","DTXSID3052696","T3D3961","FDB022852","Monoethyl phthalate",70973
"240104","YWWNNLPSZSEZNZ-UHFFFAOYSA-N","AU285403","N,N-Dimethyldecylamine","186.2216",NA,NA,"DTXSID1049566",NA,NA,NA,NA
"240113","YXAKCQIIROBKOP-HSSGTREWSA-N","O=C(C=CC1=CC=C(O)C=C1)C=C(O)C=CC2=CC=C(O)C=C2","(1E,4Z,6E)-5-hydroxy-1,7-bis(4-hydroxyphenyl)hepta-1,4,6-trien-3-one","309.038356236049",308.104859,NA,NA,NA,"FDB011961",NA,NA
"240117","YXALYBMHAYZKAP-UHFFFAOYSA-N","KW105503","7-oxabicyclo[4.1.0]hept-3-ylmethyl7-oxabicyclo[4.1.0]heptane-3-carboxylate","253.1434",NA,NA,"DTXSID2027466",NA,NA,NA,NA
"240125","YXBUQQDFTYOHQI-UHFFFAOYSA-N","O=C1C2=C(O)C=C(O)C3=C4C(O)=CC(O)=C5C(=O)C=6C(O)=CC(=C7C6C(=C54)C(=C23)C=8C1=C(O)C=C(C87)C)CO","Pseudohypericin","521.08",NA,NA,"DTXSID00204541",NA,NA,NA,NA
"240128","YXBUQQDFTYOHQI-UHFFFAOYSA-N","O=C1C2=C(O)C=C(O)C3=C4C(O)=CC(O)=C5C(=O)C=6C(O)=CC(=C7C6C(=C54)C(=C23)C=8C1=C(O)C=C(C87)C)CO","Pseudohypericin","543.07",NA,NA,"DTXSID00204541",NA,NA,NA,NA
"240262","YXHVCZZLWZYHSA-FPLPWBNLSA-N","O=C(O)C=1C(O)=CC=CC1CCCCCCCC=CCCCCCC","Ginkgolic Acid C15-1","369.24",346.250795,NA,"DTXSID50872875",NA,NA,"Ginkgolic acid",NA
"240263","YXHVCZZLWZYHSA-FPLPWBNLSA-N","O=C(O)C=1C(O)=CC=CC1CCCCCCCC=CCCCCCC","Ginkgolic Acid C15-1","347.25",346.250795,NA,"DTXSID50872875",NA,NA,"Ginkgolic acid",NA
"240302","YXIWHUQXZSMYRE-UHFFFAOYSA-N","SM820603","2-Mercaptobenzothiazole","167.9936",166.986340545,"HMDB0030524","DTXSID1020807","T3D4857",NA,NA,34292
"240327","YXKMMRDKEKCERS-UHFFFAOYSA-N","WA000067","Cyazofamid","325.14",324.044774077,NA,"DTXSID9034492","T3D4490",NA,NA,81841
"240329","YXKMMRDKEKCERS-UHFFFAOYSA-N","N#CC1=NC(Cl)=C(C=2C=CC(=CC2)C)N1S(=O)(=O)N(C)C","Pesticide5_Cyazofamid_C13H13ClN4O2S_4-Chloro-1-(dimethylaminosulfonyl)-5-(p-tolyl)imidazole-2-carbonitrile","705.012",324.044774077,NA,"DTXSID9034492","T3D4490",NA,NA,81841
"240331","YXKMMRDKEKCERS-UHFFFAOYSA-N","N#CC1=NC(Cl)=C(C=2C=CC(=CC2)C)N1S(=O)(=O)N(C)C","Pesticide5_Cyazofamid_C13H13ClN4O2S_4-Chloro-1-(dimethylaminosulfonyl)-5-(p-tolyl)imidazole-2-carbonitrile","683.03",324.044774077,NA,"DTXSID9034492","T3D4490",NA,NA,81841
"240339","YXKTVDFXDRQTKV-HNNXBMFYSA-N","FiehnHILIC001790","Benzphetamine","240.1765",239.167399677,"HMDB0015003","DTXSID4022656","T3D2919",NA,"Benzphetamine",3044
"240340","YXKTVDFXDRQTKV-UHFFFAOYSA-N","FiehnHILIC000216","Benzphetamine","240.1743",239.16739968,"HMDB0250738",NA,NA,NA,NA,NA
"240343","YXOLAZRVSSWPPT-UHFFFAOYSA-N","O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3O","Morin","325.03",302.042652674,"HMDB0030796","DTXSID1022398",NA,"FDB002736",NA,75092
"240345","YXOLAZRVSSWPPT-UHFFFAOYSA-N","O=C1C(O)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3O","Morin","303.05",302.042652674,"HMDB0030796","DTXSID1022398",NA,"FDB002736",NA,75092
"240497","YYFOFDHQVIODOQ-UHFFFAOYSA-O","OC=1C=C2C=3C=C4C=CC(OC)=C(OC)C4=C[N+]3CCC2=CC1OC","Columbamine","339.14",NA,NA,"DTXSID80189766",NA,NA,NA,15920
"240498","YYFOFDHQVIODOQ-UHFFFAOYSA-O","OC=1C=C2C=3C=C4C=CC(OC)=C(OC)C4=C[N+]3CCC2=CC1OC","Columbamine","361.12",NA,NA,"DTXSID80189766",NA,NA,NA,15920
"240510","YYFOFDHQVIODOQ-UHFFFAOYSA-O","PM012217","Columbamine","338",NA,NA,"DTXSID80189766",NA,NA,NA,15920
"240543","YYGNTYWPHWGJRM-AAJYLUCBSA-N","C(=C(C)C)CCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C","(6E,10E,14E,18E)-2,6,10,15,19,23-hexamethyl-2,6,10,14,18,22-tetracosahexaene","433.38",410.39125161,"HMDB0000256","DTXSID0026044",NA,NA,"Squalene",15440
"240545","YYGNTYWPHWGJRM-AAJYLUCBSA-N","C(=C(C)C)CCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C","(6E,10E,14E,18E)-2,6,10,15,19,23-hexamethyl-2,6,10,14,18,22-tetracosahexaene","411.4",410.39125161,"HMDB0000256","DTXSID0026044",NA,NA,"Squalene",15440
"240638","YYJNOYZRYGDPNH-MFKUBSTISA-N","O=C(OC(C)(C)C)C1=CC=C(C=C1)CON=CC=2C(=NN(C2OC=3C=CC=CC3)C)C","Pesticide4_Fenpyroximate_C24H27N3O4_tert-Butyl 4-[({[(1E)-(1,3-dimethyl-5-phenoxy-1H-pyrazol-4-yl)methylidene]amino}oxy)methyl]benzoate","422.207",NA,NA,"DTXSID7032557",NA,NA,NA,5011
"240641","YYJNOYZRYGDPNH-UHFFFAOYSA-N","LU025401","Fenpyroximate (Z,E)","422.2074",421.200156361,"HMDB0252220","DTXSID2032550",NA,NA,NA,NA
"240661","YYLQUHNPNCGKJQ-UHFFFAOYSA-N","MoNA041263","D,L-Threo-3-Hydroxyaspartic Acid","151.0397",149.032422329,"HMDB0245891",NA,NA,NA,NA,83981
"240662","YYLQUHNPNCGKJQ-UHFFFAOYSA-N","MoNA041255","D,L-Threo-3-Hydroxyaspartic Acid","150.0399",149.032422329,"HMDB0245891",NA,NA,NA,NA,83981
"240665","YYTOWTFIPGDNDQ-UHFFFAOYSA-N","CCN(CC)C(=O)C1=CC(OC)=CC=C1","N,N-Diethyl-3-methoxybenzamide; LC-ESI-QTOF; MS2; [M+H]+; CE","208.133205",NA,NA,"DTXSID80349969",NA,NA,NA,NA
"240679","YYVYAPXYZVYDHN-UHFFFAOYSA-N","C1=CC=C2C(=C1)C3=CC=CC=C3C(C2=O)=O","9,10-Phenanthrenedione","209.05970595017",208.052429498,"HMDB0256391","DTXSID3058901",NA,NA,"9,10-Phenanthroquinone",37454
"240685","YZBLFMPOMVTDJY-CBYMMZEQSA-N","O=C1OC2CC(OC3(OC(C(=CC(C)C)C)C(C(=NOC)C3)C)C2)CC=C(C)CC(C=CC=C4COC5C(O)C(=CC1C45O)C)C","Pesticide4_Moxidectin_C37H53NO8_(1'R,2R,4Z,4'S,5S,6S,8'R,10'E,13'R,14'E,16'E,20'R,21'R,24'S)-21',24'-Dihydroxy-4-(methoxyimino)-5,11',13',22'-tetramethyl-6-[(2E)-4-methyl-2-penten-2-yl]-3,4,5,6-tetrahydro-2'H-spiro[pyran-2,6'-[3,7,19]trioxatetracyclo[15.6.1.1~4,8~.0~20,24~]pentacosa[10,14,16,22]tetraen]-2'-one","640.384",NA,NA,"DTXSID5037577",NA,NA,NA,NA
"240686","YZBLFMPOMVTDJY-CBYMMZEQSA-N","O=C1OC2CC(OC3(OC(C(=CC(C)C)C)C(C(=NOC)C3)C)C2)CC=C(C)CC(C=CC=C4COC5C(O)C(=CC1C45O)C)C","Pesticide4_Moxidectin_C37H53NO8_(1'R,2R,4Z,4'S,5S,6S,8'R,10'E,13'R,14'E,16'E,20'R,21'R,24'S)-21',24'-Dihydroxy-4-(methoxyimino)-5,11',13',22'-tetramethyl-6-[(2E)-4-methyl-2-penten-2-yl]-3,4,5,6-tetrahydro-2'H-spiro[pyran-2,6'-[3,7,19]trioxatetracyclo[15.6.1.1~4,8~.0~20,24~]pentacosa[10,14,16,22]tetraen]-2'-one","662.366",NA,NA,"DTXSID5037577",NA,NA,NA,NA
"240687","YZBLFMPOMVTDJY-CBYMMZEQSA-N","O=C1OC2CC(OC3(OC(C(=CC(C)C)C)C(C(=NOC)C3)C)C2)CC=C(C)CC(C=CC=C4COC5C(O)C(=CC1C45O)C)C","Pesticide4_Moxidectin_C37H53NO8_(1'R,2R,4Z,4'S,5S,6S,8'R,10'E,13'R,14'E,16'E,20'R,21'R,24'S)-21',24'-Dihydroxy-4-(methoxyimino)-5,11',13',22'-tetramethyl-6-[(2E)-4-methyl-2-penten-2-yl]-3,4,5,6-tetrahydro-2'H-spiro[pyran-2,6'-[3,7,19]trioxatetracyclo[15.6.1.1~4,8~.0~20,24~]pentacosa[10,14,16,22]tetraen]-2'-one","622.373",NA,NA,"DTXSID5037577",NA,NA,NA,NA
"240691","YZBOVSFWWNVKRJ-UHFFFAOYSA-N","LU111301","Monobutyl phthalate","223.0965",222.089208936,"HMDB0013247","DTXSID4040002","T3D3873","FDB012951","Monobutylphthalate",NA
"240701","YZNCIXVBVQRGQN-UHFFFAOYSA-N","PR310690","Soyasapogenol A base + O-HexA-Hex-Hex, O-Pen-4AcetylHex","1437.6483",1436.645985854,"HMDB0039476",NA,NA,"FDB019080",NA,NA
"240703","YZQCXOFQZKCETR-UWVGGRQHSA-N","MoNA033458","ASP-PHE","281.1131976",280.105921632,"HMDB0000706",NA,NA,NA,"Asp-Phe",73830
"240725","YZRXRLLRSPQHDK-UHFFFAOYSA-N","FIO00257","delta-Undecalactone","185.15360588",184.146329884,"HMDB0036784","DTXSID9047099",NA,"FDB015726",NA,NA
"240729","YZUUTMGDONTGTN-UHFFFAOYSA-N","UP000536","Nonaethylene glycol","437.2357",NA,NA,"DTXSID10187492",NA,NA,NA,39784
"240795","YZXBAPSDXZZRGB-DOFZRALJSA-N","CCMSLIB00004684219","Arachidonic Acid","305.24",304.240230268,"HMDB0001043","DTXSID4040420",NA,"FDB011872","Arachidonic acid",15843
"240799","YZXBAPSDXZZRGB-DOFZRALJSA-N","EMBL-MCF_spec315146","Arachidonic acid","327.232576085867",304.240230268,"HMDB0001043","DTXSID4040420",NA,"FDB011872","Arachidonic acid",15843
"240804","YZXBAPSDXZZRGB-UHFFFAOYSA-N","O=C(O)CCCC=CCC=CCC=CCC=CCCCCC","Arachidonic acid (not validated); PlaSMA ID-1591","305.2495",304.24023027,"HMDB0246871",NA,NA,NA,NA,36306
"240806","ZAALQOFZFANFTF-UHFFFAOYSA-N","O=C1C2=CC=3OCOC3C=C2CCN(C)CC4=CC=5OCOC5C=C4C1","NCGC00385257-01_C20H19NO5_1,3-Benzodioxolo[5,6-c][1,3]benzodioxolo[5,6-g]azecin-14(6H)-one, 5,7,8,15-tetrahydro-6-methyl-","354.134",NA,NA,"DTXSID00178935",NA,NA,NA,NA
"240812","ZAFYATHCZYHLPB-UHFFFAOYSA-N","FiehnHILIC000870","Zolpidem","308.1751",307.168462309,"HMDB0005023","DTXSID7045946","T3D2787","FDB023594","Zolpidem",10125
"240821","ZAHQPTJLOCWVPG-UHFFFAOYSA-N","CCMSLIB00000078486","Mitoxantrone Hydrochloride","223.108",NA,NA,"DTXSID0045173",NA,NA,NA,50727
"240822","ZAHQPTJLOCWVPG-UHFFFAOYSA-N","CCMSLIB00000078485","Mitoxantrone Hydrochloride","445.208",NA,NA,"DTXSID0045173",NA,NA,NA,50727
"240825","ZAIPMKNFIOOWCQ-UEKVPHQBSA-N","MSBNK-Athens_Univ-AU104601","Cefalexin","348.1013",347.093976737,"HMDB0014707","DTXSID9022780",NA,NA,NA,3534
"240827","ZAIPMKNFIOOWCQ-UEKVPHQBSA-N","O=C(O)C1=C(C)CSC2N1C(=O)C2N=C(O)C(N)C=3C=CC=CC3","Cephalexin - Dark Web Drugs","695.195",347.093976737,"HMDB0014707","DTXSID9022780",NA,NA,NA,3534
"240828","ZAIPMKNFIOOWCQ-UEKVPHQBSA-N","O=C(O)C1=C(C)CSC2N1C(=O)C2N=C(O)C(N)C=3C=CC=CC3","Cephalexin - Dark Web Drugs","717.177",347.093976737,"HMDB0014707","DTXSID9022780",NA,NA,NA,3534
"240830","ZAIPMKNFIOOWCQ-UHFFFAOYSA-N","MSBNK-Eawag-EQ301401","Cefalexin","348.1013",NA,NA,"DTXSID20274382",NA,NA,NA,NA
"240843","ZAKOWWREFLAJOT-CEFNRUSXSA-N","CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(OC(C)=O)=C(C)C(C)=C2O1","(+-)-alpha-Tocopherol Acetateacid ester","473.398922",472.391646,NA,"DTXSID1031096",NA,NA,"Tocopherol acetate",NA
"240853","ZAKOWWREFLAJOT-UHFFFAOYSA-N","O=C(OC=1C(=C(C=2OC(C)(CCC2C1C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C","alpha-TOCHOPHERYL ACETATE","490.425445556641",472.39164553,"HMDB0034227",NA,NA,"FDB012538",NA,NA
"240854","ZAKOWWREFLAJOT-UHFFFAOYSA-N","VF-NPL-QTOF006602","alpha-TOCHOPHERYL ACETATE","473.3943",472.39164553,"HMDB0034227",NA,NA,"FDB012538",NA,NA
"240858","ZAKOWWREFLAJOT-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS076804","Contopheron","473.68",472.39164553,"HMDB0034227",NA,NA,"FDB012538",NA,NA
"240859","ZAKOWWREFLAJOT-UHFFFAOYSA-N","VF-NPL-QEHF002733","alpha-TOCHOPHERYL ACETATE","495.380828857422",472.39164553,"HMDB0034227",NA,NA,"FDB012538",NA,NA
"240885","ZALWWUJLKFBCQF-UHFFFAOYSA-N","PR310914","Flavonol base + 3O, O-Hex+C6H9O4","593.1516",592.142820226,"HMDB0041129",NA,NA,"FDB021011",NA,NA
"240889","ZAWXOCUFQSQDJS-VIFPVBQESA-N","VF-NPL-QTOF001593","(3S)-8-hydroxy-3-methyl-3,4-dihydro-2H-benzo[a]anthracene-1,7,12-trione","307.0958",NA,NA,"DTXSID40473279",NA,NA,NA,NA
"240890","ZAWXOCUFQSQDJS-VIFPVBQESA-N","O=C1C2=CC=C3C(C(=O)CC(C)C3)=C2C(=O)C=4C=CC=C(O)C14","(3S)-8-hydroxy-3-methyl-3,4-dihydro-2H-benzo[a]anthracene-1,7,12-trione","345.066998119086",NA,NA,"DTXSID40473279",NA,NA,NA,NA
"240893","ZAWXOCUFQSQDJS-VIFPVBQESA-N","CCMSLIB00005722632","NCGC00180137-02!(3S)-8-hydroxy-3-methyl-3,4-dihydro-2H-benzo[a]anthracene-1,7,12-trione [IIN-based on: CCMSLIB00000848009]","635.168",NA,NA,"DTXSID40473279",NA,NA,NA,NA
"240897","ZAWXOCUFQSQDJS-VIFPVBQESA-N","CCMSLIB00005722634","NCGC00180137-02!(3S)-8-hydroxy-3-methyl-3,4-dihydro-2H-benzo[a]anthracene-1,7,12-trione [IIN-based on: CCMSLIB00000848009]","329.079",NA,NA,"DTXSID40473279",NA,NA,NA,NA
"240901","ZAXZBJSXSOISTF-UHFFFAOYSA-N","MSBNK-HBM4EU-HB003513","T2 tetraol","299.1489",298.141638436,"HMDB0036159",NA,NA,"FDB015012",NA,NA
"240904","ZAYHVCMSTBRABG-JXOAFFINSA-N","FiehnHILIC000133","5-Methylcytidine","258.1081",257.101170605,"HMDB0000982",NA,NA,"FDB022351","5-Methylcytidine",20607
"240914","ZAYHVCMSTBRABG-UHFFFAOYSA-N","BML01762","5-Methylcytidine","258.1085",257.101170595,"HMDB0257731",NA,NA,NA,NA,NA
"240922","ZAYHYNGKERKFHJ-DRCJTWAYSA-N","C\C(CCC1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C","Parasiloxanthin; FAB-EBEB; MS2; m/z","570.443133",570.44368,NA,NA,NA,NA,"7,8-Dihydrozeaxanthin",132452
