"","inchikey","id","name","precursormz","mass","hmdb","dsstox","t3db","foodb","refmet","chebi"
"50100","WKZHECFHXLTOLJ-QYKFWSDSSA-N","CCMSLIB00005720991","(2-{[3-hydroxy-2-[tetracos-15-enamido]octadec-4-en-1-yl phosphonato]oxy}ethyl)trimethylazanium","797.653",812.67712523,"HMDB0012107",NA,NA,NA,NA,74535
"50101","WKZHECFHXLTOLJ-QYKFWSDSSA-N","CCMSLIB00005721013","(2-{[3-hydroxy-2-[tetracos-15-enamido]octadec-4-en-1-yl phosphonato]oxy}ethyl)trimethylazanium","857.674",812.67712523,"HMDB0012107",NA,NA,NA,NA,74535
"50102","WKZHECFHXLTOLJ-QYKFWSDSSA-N","CCMSLIB00005721017","(2-{[3-hydroxy-2-[tetracos-15-enamido]octadec-4-en-1-yl phosphonato]oxy}ethyl)trimethylazanium","871.69",812.67712523,"HMDB0012107",NA,NA,NA,NA,74535
"50103","WLGDDELKYAWBBL-UHFFFAOYSA-N","MSBNK-RIKEN-PR309116","FA 9:1+1O","171.1018",172.109944375,"HMDB0094711","DTXSID30180228",NA,NA,"9-Oxo-nonanoic acid",78700
"50106","WLJVNTCWHIRURA-UHFFFAOYSA-N","OC(=O)CCCCCC(O)=O","PIMELIC ACID","159.0662824",160.073558872,"HMDB0000857","DTXSID5021598",NA,"FDB022283","Pimelic acid",30531
"50137","WLJVXDMOQOGPHL-UHFFFAOYSA-N","MoNA035771","PHENYLACETIC ACID","135.0451535",136.0524295,"HMDB0000209","DTXSID2021656","T3D4153","FDB031100","Phenylacetic acid",30745
"50147","WLKCSMCLEKGITB-DBVSHIMFSA-N","UT000107","15-HEPE","317.21221882",318.219494826,"HMDB0062296",NA,NA,NA,"15S-HEPE",88347
"50174","WLKCSMCLEKGITB-XWJJKCKWSA-N","IA000304","15-HEPE","317.2122",318.219495,NA,NA,NA,NA,"15-HEPE",72627
"50189","WLOUCHKFBGGNEB-CHGUASJCSA-N","CC\C=C/C\C=C/C\C=C/C=C/[C@@H](O)C\C=C/CCCC(O)=O","8-HEPE; LC-ESI-QIT; MS2; CE","317.212218",318.219495,NA,NA,NA,NA,"8S-HEPE",NA
"50216","WLRVSRJKZYZCJY-UHFFFAOYSA-N","FIO00412","N,N-Diethyl-4-hydroxybenzamide","192.10300272",NA,NA,"DTXSID00333421",NA,NA,NA,NA
"50230","WMBWREPUVVBILR-WIYYLYMNSA-N","OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C(O)=C1","Epigallocatechin gallate","457.0776354",458.084911418,"HMDB0003153","DTXSID1029889",NA,"FDB093704",NA,4806
"50258","WMBWREPUVVBILR-WIYYLYMNSA-N","CCMSLIB00000846175","NCGC00164319-09![(2R,3R)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl] 3,4,5-trihydroxybenzoate","503.083",458.084911418,"HMDB0003153","DTXSID1029889",NA,"FDB093704",NA,4806
"50308","WMCQWXZMVIETAO-UHFFFAOYSA-N","O=C(O)C1=C(OC(=C1C)CCC)CCC(=O)O","CMPF","239.142580899325",240.099773622,"HMDB0061112","DTXSID90235940","T3D4197","FDB093609","3-Carboxy-4-methyl-5-propyl-2-furanpropanoic acid",41254
"50314","WMFYUMIVMKSLSX-UHFFFAOYSA-N","O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl","7-Chloro-perfluoroheptanoic acid","378.94007062",NA,NA,"DTXSID10371495",NA,NA,NA,NA
"50315","WMOMXEHEPXLIAV-UHFFFAOYSA-N","O=S(=O)(NCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","1-Heptanesulfonamide, N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-","475.980697437",NA,NA,"DTXSID1071907",NA,NA,NA,NA
"50316","WMQMIOYQXNRROC-LURJTMIESA-N","MoNA018017","Na-Acetylcitrulline; LC-tDDA; CE10","216.098983764648",217.106255983,"HMDB0000856","DTXSID30349676",NA,"FDB031018","N-Acetylcitrulline",49002
"50320","WMYINDVYGQKYMI-UHFFFAOYSA-N","MSBNK-LCSB-LU043956","2,2'-(Oxydimethanediyl)bis(2-ethylpropane-1,3-diol)","249.1707",NA,NA,"DTXSID9044879",NA,NA,NA,NA
"50332","WNLRTRBMVRJNCN-UHFFFAOYSA-N","MSBNK-LCSB-LU066454","Hexanedioic acid","145.0506",146.057908808,"HMDB0000448","DTXSID7021605",NA,"FDB008309","Adipic acid",30832
"50375","WNMJYKCGWZFFKR-UHFFFAOYSA-N","MSBNK-Eawag-EQ335058","Alfuzosin","388.199",389.206304377,"HMDB0014490","DTXSID6048549",NA,NA,"Alfuzosin",51141
"50395","WNTGYJSOUMFZEP-UHFFFAOYSA-N","MSBNK-CASMI_2016-SM842051","Mecoprop","213.0324",214.039671925,"HMDB0254398","DTXSID9024194","T3D0806",NA,NA,75704
"50439","WOMAZEJKVZLLFE-UHFFFAOYSA-N","FiehnHILIC000932","2-Propanamidoacetic acid","130.0496",131.058243159,"HMDB0000783","DTXSID60176098",NA,"FDB022240","Propionylglycine",89836
"50443","WOTHHEHCEYHCFE-LDLOPFEMSA-N","CCMSLIB00005720950","3-(hexadecyloxy)-2-(palmitoyloxy)propyl (2-(trimethylammonio)ethyl) phosphate","704.557",719.582892,NA,"DTXSID90237161",NA,NA,"PC O-16:0/16:0",72744
"50446","WOVKYSAHUYNSMH-UHFFFAOYSA-N","MSBNK-Washington_State_Univ-BML01443","5-Bromo-2'-deoxyuridine","304.9778",305.985134119,NA,NA,"T3D1782",NA,NA,NA
"50448","WOXKDUGGOYFFRN-IIBYNOLFSA-N","VF-NPL-QEHF000167","Tadalafil","388.1302795410156",389.137556111,"HMDB0014958","DTXSID9046786",NA,NA,"Tadalafil",71940
"50463","WPAMZTWLKIDIOP-NQXXGFSBSA-N","MoNA024224","2-KETO-3-DEOXY-D-GLUCONIC ACID","177.04045000000002",178.047738052,"HMDB0001353",NA,NA,"FDB022572",NA,17028
"50465","WPSSBBPLVMTKRN-UHFFFAOYSA-N","MoNA035179","N-BUTYRYLGLYCINE","144.0666172",145.073893223,"HMDB0000808","DTXSID80174056",NA,"FDB022256","N-Butyrylglycine",89963
"50479","WPVFJKSGQUFQAP-GKAPJAKFSA-N","EQ284351","Valganciclovir","353.1579",354.165167844,"HMDB0015548","DTXSID8048288",NA,NA,"Valganciclovir",63635
"50491","WPWWKBNOXTZDQJ-UHFFFAOYSA-N","MSBNK-CASMI_2016-SM827751","1,3-Dihydroxyanthraquinone","239.035",240.042258744,"HMDB0036006","DTXSID6075431",NA,"FDB014820",NA,37502
"50494","WPYMKLBDIGXBTP-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000321","Benzoate","121",122.036779433,"HMDB0001870","DTXSID6020143","T3D4785","FDB008739","Benzoic acid",30746
"50512","WPYMKLBDIGXBTP-UHFFFAOYSA-N","PM014801","Benzoic acid","122",122.036779433,"HMDB0001870","DTXSID6020143","T3D4785","FDB008739","Benzoic acid",30746
"50522","WQCJOKYOIJVEFN-UHFFFAOYSA-N","PM002112","Vestitone","285",286.084123558,"HMDB0031620",NA,NA,"FDB008258",NA,NA
"50523","WQEPLUUGTLDZJY-UHFFFAOYSA-N","MSBNK-BS-BS003872","Pentadecanoic acid","241.2173",242.224580204,"HMDB0000826","DTXSID2021652",NA,"FDB010033","Pentadecylic acid",42504
"50541","WQGWDDDVZFFDIG-UHFFFAOYSA-N","MoNA035112","PYROGALLOL","125.0244181",126.031694058,"HMDB0013674","DTXSID6025983",NA,"FDB008735","1,2,3-Trihydroxybenzene",16164
"50547","WQJZXSSAMGZVTM-UHFFFAOYSA-N","O=C(O)C1=CN(C2=C(OC)C(F)=C(F)C=C2C1=O)C3CC3","1-cyclopropyl-6,7-difluoro-1,4-dihydro-8-methoxy-4-oxo-3-Quinoline-3-carboxylic acid","294.08",NA,NA,"DTXSID30427125",NA,NA,NA,NA
"50548","WQXNXVUDBPYKBA-YFKPBYRVSA-N","ML003751","ectoine","141.067",142.074227574,"HMDB0240650",NA,NA,NA,"Ectoine",27592
"50552","WQZGKKKJIJFFOK-DVKNGEFBSA-N","MoNA037783","ALPHA-GLUCOSE","179.0561121",180.063388116,"HMDB0003345","DTXSID30197710",NA,"FDB010093",NA,17925
"50553","WQZGKKKJIJFFOK-DVKNGEFBSA-N","EMBL-MCF_spec309811","ALPHA-D-GLUCOSE","161.04430039331",180.063388116,"HMDB0003345","DTXSID30197710",NA,"FDB010093",NA,17925
"50561","WQZGKKKJIJFFOK-FPRJBGLDSA-N","FiehnHILIC001197","Galactose","179.0554",180.063388116,"HMDB0003449",NA,NA,"FDB021788",NA,27667
"50562","WQZGKKKJIJFFOK-GASJEMHNSA-N","MSBNK-Keio_Univ-KO000804","Glucose","179",180.063388116,"HMDB0304632","DTXSID7022910","T3D4356","FDB093715","Glucose",4167
"50589","WQZGKKKJIJFFOK-IVMDWMLBSA-N","EMBL-MCF_spec310116","ALLOSE","161.044439650474",NA,NA,NA,NA,NA,NA,4093
"50592","WQZGKKKJIJFFOK-IVMDWMLBSA-N","MoNA037777","ALLOSE","179.0561121",NA,NA,NA,NA,NA,NA,4093
"50597","WQZGKKKJIJFFOK-PHYPRBDBSA-N","MSBNK-BGC_Munich-RP022812","D-Galactose","179.0561",180.063388116,"HMDB0000143","DTXSID90189974",NA,"FDB021787",NA,28061
"50603","WQZGKKKJIJFFOK-QRXFDPRISA-N","MoNA034853","GULOSE","179.0561121",180.063388116,"HMDB0012326",NA,NA,"FDB028945",NA,37704
"50612","WQZGKKKJIJFFOK-QTVWNMPRSA-N","MoNA037781","MANNOSE","179.0561121",180.06339,NA,"DTXSID5040463",NA,NA,"Mannose",4208
"50627","WQZGKKKJIJFFOK-SVZMEOIVSA-N","OCC1OC(O)C(O)C(O)C1O","Galactose","180.16",180.063388116,NA,"DTXSID0023088",NA,"FDB011819","Galactose",4139
"50628","WQZGKKKJIJFFOK-SVZMEOIVSA-N","MoNA035835","GALACTOSE","179.0561121",180.063388116,NA,"DTXSID0023088",NA,"FDB011819","Galactose",4139
"50640","WQZGKKKJIJFFOK-UHFFFAOYSA-N","MSBNK-Metabolon-MT000112","Isobar: glucose,fructose,mannose,galactose","179.2",180.063388116,"HMDB0250761",NA,NA,"FDB001128","Hexose",NA
"50644","WRDDFOFFQDOVRV-UHFFFAOYSA-N","PR309256","Flavonol base + 4O, 1MeO, O-Hex-Hex","655.1488",656.15886422,"HMDB0037541",NA,NA,"FDB016623",NA,NA
"50646","WREGKURFCTUGRC-POYBYMJQSA-N","MSBNK-Keio_Univ-KO002014","Zalcitabine","210",211.095691297,"HMDB0015078","DTXSID0023747","T3D4719",NA,"Zalcitabine",10101
"50656","WRHZVMBBRYBTKZ-UHFFFAOYSA-N","KO001719","Pyrrole 2-carboxylate","110",111.032028409,"HMDB0004230","DTXSID50212813",NA,"FDB023340","Pyrrole-2-carboxylic acid",36751
"50674","WRUSVQOKJIDBLP-HWKANZROSA-N","MoNA035714","TIGLYL GLYCINE","156.0666172",157.073893223,"HMDB0000959",NA,NA,"FDB022337","Tiglylglycine",73018
"50683","WRUSVQOKJIDBLP-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PT210020","Tiglylglycine","156.06609",157.073893218,"HMDB0247952",NA,NA,NA,NA,NA
"50684","WRXVPTMENPZUIZ-UHFFFAOYSA-N","O=C1C(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2OC4OC(C)C(O)C(O)C4O)=C(OC=5C=C(O)C=C(O)C15)C=6C=CC(O)=CC6","3-[4,5-dihydroxy-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one","739.209106445312",740.216379098,"HMDB0040562",NA,NA,"FDB020338",NA,NA
"50698","WRYJYFCCMSVEPQ-UHFFFAOYSA-N","MSBNK-RIKEN-PR307776","Saikosaponin b2","825.46419515183",780.46599225,"HMDB0257448",NA,NA,NA,NA,NA
"50702","WRYJYFCCMSVEPQ-UHFFFAOYSA-N","MSBNK-RIKEN-PR307766","Saikosaponin b2","779.45871584783",780.46599225,"HMDB0257448",NA,NA,NA,NA,NA
"50725","WRYLYDPHFGVWKC-UHFFFAOYSA-N","MoNA035296","TERPINEN-4-OL","153.1284892",154.1357652,"HMDB0035833","DTXSID4044824",NA,"FDB014601",NA,78884
"50729","WRYSWXOLGMKBKW-UHFFFAOYSA-N","O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O","Perfluoroazelaic acid","438.965678635",NA,NA,"DTXSID10379774",NA,NA,NA,NA
"50730","WSCPRLMTEVITJR-WFYBHXQRSA-N","CCMSLIB00005720914","4.7.10.13-docosatetraenoic acid","331.263",332.27153,NA,NA,NA,NA,"4,7,10,13-Docosatetraenoic acid",NA
"50731","WSEQBIVQCARAMW-UHFFFAOYSA-N","O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","(Perfluoroheptyl)ethanoic acid","426.98207763",NA,NA,"DTXSID20625517",NA,NA,NA,NA
"50732","WSEQXVZVJXJVFP-UHFFFAOYSA-N","MoNA038357","CITALOPRAM","323.1565155",324.163791509,"HMDB0005038","DTXSID8022826",NA,"FDB023605",NA,77397
"50733","WSJBSKRPKADYRQ-UHFFFAOYSA-N","UF411351","N-Formyl-4-aminoantipyrine","230.0935",231.100776671,"HMDB0246429","DTXSID10168241",NA,NA,NA,83526
"50741","WSQWAMGRHJQANC-UHFFFAOYSA-N","COC1=CC=C(C=C1)C1=C(OC)C(=O)C2=C(O)C=C(OC)C=C2O1","Kaempferol-3,7,4'-trimethyl ether","327.0874122",NA,NA,"DTXSID30165752",NA,NA,NA,NA
"50744","WSWCOQWTEOXDQX-MQQKCMAXSA-M","MoNA023869","SORBATE","111.04513",NA,NA,NA,NA,NA,NA,77869
"50745","WSWCOQWTEOXDQX-MQQKCMAXSA-N","MoNA037971","SORBIC ACID","111.0451535",112.0524295,"HMDB0029581","DTXSID3021277","T3D4843","FDB000738","Sorbic acid",38358
"50756","WTDRDQBEARUVNC-LURJTMIESA-N","VF-NPL-QEHF027683","LEVODOPA","196.0615234375",197.068807845,"HMDB0000181","DTXSID9023209","T3D3028","FDB000567","DOPA",15765
"50776","WTDRDQBEARUVNC-LURJTMIESA-N","MSBNK-NAIST-KNA00579","3,4-Dihydroxy-L-phenylalanine","393.13",197.068807845,"HMDB0000181","DTXSID9023209","T3D3028","FDB000567","DOPA",15765
"50796","WTDRDQBEARUVNC-LURJTMIESA-N","O=C(O)C(N)CC1=CC=C(O)C(O)=C1","LEVODOPA","197.98990908536",197.068807845,"HMDB0000181","DTXSID9023209","T3D3028","FDB000567","DOPA",15765
"50816","WTDRDQBEARUVNC-LURJTMIESA-N","KNA00578","3,4-Dihydroxy-L-phenylalanine","346.06",197.068807845,"HMDB0000181","DTXSID9023209","T3D3028","FDB000567","DOPA",15765
"50822","WTDRDQBEARUVNC-UHFFFAOYNA-N","O=C(O)C(N)CC1=CC=C(O)C(O)=C1","3,4-Dihydroxyphenylalanine","196.06153138583",197.068807845,NA,NA,"T3D4199",NA,NA,NA
"50823","WTDRDQBEARUVNC-UHFFFAOYSA-N","BML01842","3,4-Dihydroxy-L-phenylalanine","196.0615",197.068807845,"HMDB0000609","DTXSID8020549",NA,"FDB022140",NA,49168
"50835","WTGXAWKVZMQEDA-UHFFFAOYSA-N","PR309385","DIMBOA + O-Hex","372.0929",373.100895833,"HMDB0029710",NA,NA,"FDB000904",NA,NA
"50837","WTJKGGKOPKCXLL-VYOBOKEXSA-N","CCMSLIB00005720965","(2-{[3-(hexadecanoyloxy)-2-[octadec-9-enoyloxy]propyl phosphono]oxy}ethyl)trimethylazanium","744.553",759.577805117,"HMDB0007972",NA,NA,"FDB019141",NA,73001
"50838","WTJKGGKOPKCXLL-VYOBOKEXSA-N","CCMSLIB00005720997","(2-{[3-(hexadecanoyloxy)-2-[octadec-9-enoyloxy]propyl phosphono]oxy}ethyl)trimethylazanium","804.574",759.577805117,"HMDB0007972",NA,NA,"FDB019141",NA,73001
"50839","WUADCCWRTIWANL-UHFFFAOYSA-N","LU096051","Biochanin A","283.0612",284.068473486,"HMDB0002338","DTXSID1022394","T3D4886","FDB012223","Biochanin A",17574
"50936","WUAXWQRULBZETB-UHFFFAOYSA-N","MoNA035382","3,4-DIMETHOXYPHENYLACETIC ACID","195.0662829",196.073558872,"HMDB0000434","DTXSID5059086",NA,"FDB000317","Homoveratric acid",86655
"50943","WUBBRNOQWQTFEX-UHFFFAOYSA-N","KO000192","4-Aminosalicylate","152",153.042593095,"HMDB0014378","DTXSID2022591",NA,NA,"Aminosalicylic acid",27565
"50953","WURBVZBTWMNKQT-UHFFFAOYSA-N","KO001967","Triadimefon","292",293.093104478,"HMDB0259142","DTXSID3023897",NA,NA,"Triadimefon",84002
"50957","WURBVZBTWMNKQT-UHFFFAOYSA-N","O=C(C(OC1=CC=C(Cl)C=C1)N2N=CN=C2)C(C)(C)C","Pesticide4_Triadimefon_C14H16ClN3O2_2-Butanone, 1-(4-chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)-","300.057",293.093104478,"HMDB0259142","DTXSID3023897",NA,NA,"Triadimefon",84002
"50976","WUUGFSXJNOTRMR-IOSLPCCCSA-N","EMBL-MCF_spec17469","5&#39;-METHYLTHIOADENOSINE","296.081994697138",297.089560061,"HMDB0001173","DTXSID20179308",NA,"FDB031156","5'-Methylthioadenosine",17509
"50988","WUUGFSXJNOTRMR-UHFFFAOYSA-N","CCMSLIB00000578116","5'-METHYLTHIOADENOSINE","296.082",297.089560061,"HMDB0257557",NA,NA,NA,NA,NA
"50991","WUYWHIAAQYQKPP-UHFFFAOYSA-N","MSBNK-CASMI_2016-SM854355","4-Fluorobenzoylpropionic acid","195.0463",196.053572313,"HMDB0245781","DTXSID30190084",NA,NA,NA,NA
"50994","WUZNHSBFPPFULJ-UHFFFAOYSA-N","LU122754","Procyazine","251.0817",NA,NA,"DTXSID1034844",NA,NA,NA,NA
"50999","WVDDGKGOMKODPV-UHFFFAOYSA-N","EMBL-MCF_spec85530","BENZYL ALCOHOL","107.04882103367",108.057514878,"HMDB0003119","DTXSID5020152",NA,"FDB008745","Benzyl alcohol",17987
"51000","WVGALBKSWOUIEZ-XNHMFJFDSA-N","CCMSLIB00005720966","(2-aminoethoxy)[2-[docosa-4.7.10.13.16.19-hexaenoyloxy]-3-[hexadec-1-en-1-yloxy]propoxy]phosphinic acid","746.511",747.520290239,"HMDB0005780",NA,NA,NA,NA,90479
"51002","WVIMUEUQJFPNDK-PEBGCTIMSA-N","MoNA023954","CDP-ETHANOLAMINE","445.05308",446.060380526,"HMDB0001564",NA,NA,"FDB022691","CDP-Ethanolamine",16732
"51003","WVMBPWMAQDVZCM-UHFFFAOYSA-N","VF-NPL-QEHF026483","N-Methylanthranilic Acid","150.0560455322266",151.063328537,"HMDB0032609","DTXSID6059491",NA,NA,"2-(Methylamino)benzoic acid",16394
"51023","WVMUCBHSEHBMKA-REOHCLBHSA-N","MoNA024233","3-SULFINOALANINE","152.00228",NA,NA,NA,NA,NA,NA,41721
"51024","WVVSZNPYNCNODU-XTQGRXLLSA-N","VF-NPL-QEHF027713","ERGONOVINE MALEATE","324.1717529296875",325.179026995,"HMDB0015383","DTXSID8046323","T3D3685",NA,"Ergonovine",4822
"51032","WWBBEXJQOOTEIL-GDVMHIJESA-N","MSBNK-Kyoto_Univ-CA000165","Methyl-13-hydroperoxy-delta9Z,11E-octadecadienoate","311.22",NA,NA,"DTXSID2020842",NA,NA,NA,NA
"51033","WWBNBPSEKLOHJU-BXLHIMNRSA-N","OC[C@H]1O[C@@H](S\C(CC2=CC=C(O)C=C2)=N\OS(O)(=O)=O)[C@H](O)[C@@H](O)[C@@H]1O","p-Hydroxybenzylglucosinolate","424.0377617",NA,NA,"DTXSID90430594",NA,NA,NA,NA
"51043","WWBNBPSEKLOHJU-BXLHIMNRSA-N","PT210810","p-Hydroxybenzylglucosinolate","461.99312",NA,NA,"DTXSID90430594",NA,NA,NA,NA
"51045","WWBNBPSEKLOHJU-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS108109","p-Hydroxybenzylglucosinolate","424.35",425.045038164,"HMDB0038401",NA,NA,NA,NA,NA
"51065","WWBNBPSEKLOHJU-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PT210810","[[2-(4-hydroxyphenyl)-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]sulfanylethylidene]amino] hydrogen sulfate","461.99312",425.045038164,"HMDB0038401",NA,NA,NA,NA,NA
"51066","WWGQHTJIFOQAOC-UHFFFAOYSA-N","SM806451","2,3,5-Trichlorphenol","194.9177",NA,NA,"DTXSID0026208",NA,NA,NA,NA
"51069","WWNNZCOKKKDOPX-UHFFFAOYSA-N","MoNA023989","TRIGONELLINE","136.04038000000003",137.047678473,"HMDB0000875","DTXSID2026230",NA,"FDB002237","Trigonelline",18123
"51072","WWROGCAUSKGAMX-UHFFFAOYSA-N","LU100155","N-(4-Ethoxyphenyl)-3-oxobutanamide","220.0979",NA,NA,"DTXSID5044526",NA,NA,NA,NA
"51078","WWYNJERNGUHSAO-CULCCENASA-N","LU085554","dl-Norgestrel","311.2017",NA,NA,"DTXSID3047477",NA,NA,NA,NA
"51084","WWYNJERNGUHSAO-XUDSTZEESA-N","LU028256","Norgestrel","311.2017",312.20893014,"HMDB0014511","DTXSID3036496","T3D4749",NA,NA,6443
"51090","WWZKQHOCKIZLMA-PMELWRBQSA-N","MoNA038453","IS_D15-OCTANOIC ACID","158.201924",NA,NA,"DTXSID70515035",NA,NA,NA,NA
"51095","WWZKQHOCKIZLMA-UHFFFAOYSA-N","KO000435","Octanoate","143",144.115029756,"HMDB0000482","DTXSID3021645","T3D4594","FDB003336","Caprylic acid",28837
"51100","WWZKQHOCKIZLMA-UHFFFAOYSA-N","O=C(O)CCCCCCC","Octanoic acid","144.21",144.115029756,"HMDB0000482","DTXSID3021645","T3D4594","FDB003336","Caprylic acid",28837
"51110","WXNRYSGJLQFHBR-UHFFFAOYSA-N","MSBNK-Env_Anal_Chem_U_Tuebingen-TUE00126","Benzophenone-2","245.04554",246.052823422,"HMDB0244537","DTXSID5041306",NA,NA,"2,2',4,4'-Tetrahydroxybenzophenone",NA
"51131","WXNXCEHXYPACJF-ZETCQYMHSA-N","MoNA038055","N-ACETYL-LEUCINE","172.0979173",173.105193351,"HMDB0011756","DTXSID6045870",NA,"FDB028426","N-Acetylleucine",17786
"51153","WXNZTHHGJRFXKQ-UHFFFAOYSA-N","OC1=CC=C(Cl)C=C1","4-Chlorophenol; LC-ESI-QFT; MS2; 15; R=35000; [M-H]-","126.995616",128.002892489,"HMDB0246398","DTXSID1021871","T3D0868",NA,"4-Chlorophenol",28078
"51178","WXTMDXOMEHJXQO-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS095209","DHB","153.07",154.026608673,"HMDB0000152","DTXSID4060078",NA,"FDB000844","Gentisic acid",17189
"51181","WXTMDXOMEHJXQO-UHFFFAOYSA-N","MoNA024251","2_5-Dihydroxybenzoic acid","195.9882",154.026608673,"HMDB0000152","DTXSID4060078",NA,"FDB000844","Gentisic acid",17189
"51215","WXTMDXOMEHJXQO-UHFFFAOYSA-N","O=C(O)C1=CC(O)=CC=C1O","""2,5-Dihydroxybenzoic acid""","154.12",154.026608673,"HMDB0000152","DTXSID4060078",NA,"FDB000844","Gentisic acid",17189
"51226","WXUAQHNMJWJLTG-UHFFFAOYSA-N","PR100833","Methylsuccinic acid","131.03446",132.042258744,NA,"DTXSID9025663",NA,"FDB022704","Methylsuccinic acid",91315
"51244","WYEHFWKAOXOVJD-UHFFFAOYSA-N","MSBNK-LCSB-LU059454","Diflufenican","393.0668",394.074068417,"HMDB0251262","DTXSID4041494",NA,NA,"Diflufenican",81824
"51268","WYEMLYFITZORAB-UHFFFAOYSA-N","MSBNK-Eawag-EA293858","Boscalid","341.0254",342.03266843,"HMDB0249353","DTXSID6034392","T3D3800",NA,NA,81822
"51269","WYEMLYFITZORAB-UHFFFAOYSA-N","ClC=1C=CC(=CC1)C=2C=CC=CC2N=C(O)C3=CC=CN=C3Cl","Pesticide4_Boscalid_C18H12Cl2N2O_3-Pyridinecarboxamide, 2-chloro-N-(4'-chloro[1,1'-biphenyl]-2-yl)-","367.203",342.03266843,"HMDB0249353","DTXSID6034392","T3D3800",NA,NA,81822
"51297","WYKYKTKDBLFHCY-UHFFFAOYSA-N","NC1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1","Chloridazon; LC-ESI-ITFT; MS2; CE","220.028313",221.0355896,NA,"DTXSID3034872","T3D3806",NA,NA,81838
"51360","WYLSEDHKQJBUIA-UHFFFAOYSA-N","MSBNK-Eawag-EQ500754","O-Des[2-aminoethyl]-O-carboxymethyl dehydroamlodipine","420.0856",NA,NA,"DTXSID50150625",NA,NA,NA,NA
"51367","WYMSBXTXOHUIGT-UHFFFAOYSA-N","FiehnHILIC001433","Paraoxon","274.0405",275.055873697,"HMDB0013035","DTXSID6024046","T3D4920","FDB029261",NA,27827
"51369","WYQVAPGDARQUBT-UHFFFAOYSA-N","MSBNK-RIKEN-PR307749","Asiaticoside","1003.51193315183",958.513730314,"HMDB0036656",NA,NA,"FDB015582",NA,NA
"51375","WYQVAPGDARQUBT-UHFFFAOYSA-N","PR308700","Asiaticoside","957.50645",958.513730314,"HMDB0036656",NA,NA,"FDB015582",NA,NA
"51397","WYSSJDOPILWQDC-UHFFFAOYSA-N","LU081354","4,6-Di-tert-butyl-m-cresol","219.1754",NA,NA,"DTXSID1041502",NA,NA,NA,NA
"51403","WYWHKKSPHMUBEB-UHFFFAOYSA-N","MSBNK-LCSB-LU064055","6-Thioguanine","166.0193",167.026565875,"HMDB0014496","DTXSID6023652","T3D4770",NA,"Thioguanine",9555
"51416","WYXSYVWAUAUWLD-SHUUEZRQSA-N","FiehnHILIC001026","6-Azuridine","244.057",NA,NA,NA,NA,NA,NA,35668
"51419","WYYFCTVKFALPQV-UHFFFAOYSA-N","PR309301","Flavone base + 4O, C-Pen, C-Hex","579.1346",580.142820226,"HMDB0030721",NA,NA,"FDB002644",NA,NA
"51421","WYYFCTVKFALPQV-VYUBKLCTSA-N","PM003804","Luteolin-6-C-arabinoside-8-C-glucoside","579",NA,NA,NA,NA,NA,NA,75566
"51422","WYYKRDVIBOEORL-JLCKPESSSA-N","MSBNK-AAFC-AC000655","Fumonisin B4","688.3919",689.398645,NA,NA,NA,NA,"Fumonisin B4",133832
"51428","WYZWZEOGROVVHK-UHFFFAOYSA-N","MSBNK-HBM4EU-HB003409","Radicicol","363.0641",364.071366,"HMDB0242304",NA,NA,NA,NA,NA
"51434","WZCZNEGTXVXAAS-UHFFFAOYSA-N","FC(F)(F)O","PFOH-perfluoroalkyl_alcohol; CHF3O","84.99067429",85.997949141,"HMDB0259207","DTXSID00164217",NA,NA,NA,NA
"51435","WZHHYIOUKQNLQM-UHFFFAOYSA-N","EQ305351","Tetrachlorophthalic acid","300.8634",NA,NA,"DTXSID6060896",NA,NA,NA,NA
