"inchikey","id","name","precursormz","accession"
"YCIMNLLNPGFGHC-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS039401","1,2-Benzenediol","110.07","T3D4575"
"YCOZIPAWZNQLMR-UHFFFAOYSA-N","CCCCCCCCCCCCCCC","pentadecane","235.24","T3D4782"
"YCOZIPAWZNQLMR-UHFFFAOYSA-N","CCCCCCCCCCCCCCC","pentadecane","213.26","T3D4782"
"YEHCICAEULNIGD-MZMPZRCHSA-N","FiehnHILIC000666","Pergolide","315.1884","T3D3011"
"YEHCICAEULNIGD-MZMPZRCHSA-N","MSBNK-Washington_State_Univ-BML00751","Pergolide","315.1890","T3D3011"
"YEHCICAEULNIGD-MZMPZRCHSA-N","FiehnHILIC002235","Pergolide","315.1918","T3D3011"
"YFBPRJGDJKVWAH-UHFFFAOYSA-N","CSC1=C(C)C=C(OC(O)=NC)C=C1C","Methiocarb; LC-ESI-ITFT; MS2; CE","226.089626","T3D0981"
"YFGHCGITMMYXAQ-UHFFFAOYNA-N","O=S(CC(=N)O)C(C=1C=CC=CC1)C=2C=CC=CC2","Modafinil","274.08962635317","T3D2876"
"YFGYUFNIOHWBOB-UHFFFAOYSA-N","CN(C)C(=O)OC1=NC(=NC(C)=C1C)N(C)C","Pirimicarb; LC-ESI-ITFT; MS2; CE","239.150252","T3D0995"
"YFGYUFNIOHWBOB-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO009156","Pirimicarb","239/182/137","T3D0995"
"YFGYUFNIOHWBOB-UHFFFAOYSA-N","O=C(OC=1N=C(N=C(C1C)C)N(C)C)N(C)C","Pesticide3_Pirimicarb_C11H18N4O2_2-(Dimethylamino)-5,6-dimethyl-4-pyrimidinyl dimethylcarbamate","261.132","T3D0995"
"YFGYUFNIOHWBOB-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO003911","Pirimicarb","239","T3D0995"
"YGSDEFSMJLZEOE-UHFFFAOYSA-N","O=C(O)C=1C=CC=CC1O","Salicyclic acid","139.04","T3D4816"
"YGSDEFSMJLZEOE-UHFFFAOYSA-N","O=C(O)C=1C=CC=CC1O","Salicyclic acid","161.02","T3D4816"
"YGSDEFSMJLZEOE-UHFFFAOYSA-N","EQ369606","Salicylic acid","139.039","T3D4816"
"YHXISWVBGDMDLQ-UHFFFAOYSA-N","O=C(NCCN1CCOCC1)C2=CC=C(Cl)C=C2","Moclobemide","269.105","T3D3004"
"YIJZJEYQBAAWRJ-UHFFFAOYSA-N","MSBNK-LCSB-LU107004","Thiazopyr","397.1004","T3D3933"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","VF-NPL-LTQ006818","PODOFILOX","432.054085286458","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(OC)C(OC)=C5)C12","Podophyllotoxin","437.12","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","VF-NPL-QTOF009354","PODOFILOX","432.1633","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","RIKENPlaSMA003990","(-)-Podophyllotoxin","415.1387441","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(OC)C(OC)=C5)C12","Podophyllotoxin","437.121","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","VF-NPL-QTOF009358","PODOFILOX","415.1372","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(OC)C(OC)=C5)C12","Podophyllotoxin","415.14","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","CCMSLIB00005722878","NCGC00022001-15!(5R,5aR,8aR,9R)-5-hydroxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one [IIN-based on: CCMSLIB00000845603]","397.128","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(OC)C(OC)=C5)C12","NCGC00022001-15!(5R,5aR,8aR,9R)-5-hydroxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one","432.165","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","CCMSLIB00005722877","NCGC00022001-15!(5R,5aR,8aR,9R)-5-hydroxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one [IIN-based on: CCMSLIB00000845603]","851.252","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","CCMSLIB00000845602","NCGC00022001-15!(5R,5aR,8aR,9R)-5-hydroxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one","397.127","T3D4617"
"YJGVMLPVUAXIQN-XVVDYKMHSA-N","O=C1OCC2C(O)C3=CC=4OCOC4C=C3C(C5=CC(OC)=C(OC)C(OC)=C5)C12","NCGC00022001-15!(5R,5aR,8aR,9R)-5-hydroxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-8-one","415.138","T3D4617"
"YJWBWQWUHVXPNC-AWEZNQCLSA-N","O(C=1C=C2C=3C=4OCOC4C=C5C3C(N(C)CC5)CC2=CC1OC)C","D-Dicentrine","362.13","T3D4092"
"YJWBWQWUHVXPNC-AWEZNQCLSA-N","O(C=1C=C2C=3C=4OCOC4C=C5C3C(N(C)CC5)CC2=CC1OC)C","D-Dicentrine","340.15","T3D4092"
"YKFLAYDHMOASIY-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS088601","gamma-Terpinene","137.11","T3D4890"
"YKFLAYDHMOASIY-UHFFFAOYSA-N","CC(C)C1=CCC(C)=CC1","GAMMA-TERPINENE","137.132477","T3D4890"
"YKPUWZUDDOIDPM-SOFGYWHQSA-N","O=C(NCC1=CC=C(O)C(OC)=C1)CCCCC=CC(C)C","Capsaicin","306.2","T3D3085"
"YKPUWZUDDOIDPM-SOFGYWHQSA-N","OC1=CC=C(C=C1OC)CN=C(O)CCCCC=CC(C)C","CAPSAICIN","344.162200927734","T3D3085"
"YKPUWZUDDOIDPM-SOFGYWHQSA-N","OC1=CC=C(C=C1OC)CN=C(O)CCCCC=CC(C)C","Capsaicin","632.976435546875","T3D3085"
"YKPUWZUDDOIDPM-SOFGYWHQSA-N","O=C(NCC1=CC=C(O)C(OC)=C1)CCCCC=CC(C)C","Capsaicin","328.18","T3D3085"
"YKPUWZUDDOIDPM-SOFGYWHQSA-N","BML00617","Capsaicin","306.2064","T3D3085"
"YKPUWZUDDOIDPM-SOFGYWHQSA-N","VF-NPL-QTOF006971","Capsaicin","328.189","T3D3085"
"YKPUWZUDDOIDPM-SOFGYWHQSA-N","CCMSLIB00000849193","NCGC00017337-18_C18H27NO3_6-Nonenamide, N-[(4-hydroxy-3-methoxyphenyl)methyl]-8-methyl-, (6E)-","328.188","T3D3085"
"YKPUWZUDDOIDPM-SOFGYWHQSA-N","FiehnHILIC001813","Capsaicin","306.2079","T3D3085"
"YKPUWZUDDOIDPM-SOFGYWHQSA-N","PR100259","Capsaicin","306.20688","T3D3085"
"YLCXGBZIZBEVPZ-UHFFFAOYSA-N","MSBNK-Eawag-EQ302202","Medazepam","271.0997","T3D4648"
"YLJREFDVOIBQDA-UHFFFAOYSA-N","FiehnHILIC002341","Tacrine","199.1246","T3D2772"
"YLJREFDVOIBQDA-UHFFFAOYSA-N","KO002284","9-Amino-1,2,3,4-tetrahydroacridine","199","T3D2772"
"YLJREFDVOIBQDA-UHFFFAOYSA-N","MSBNK-LCSB-LU049904","Tacrine","199.123","T3D2772"
"YLKFDHTUAUWZPQ-UHFFFAOYSA-N","MSBNK-Eawag-EQ345602","N-Nitrosodipropylamine (NDPA)","131.1179","T3D0112"
"YMARZQAQMVYCKC-OEMFJLHTSA-N","CCMSLIB00000078220","Amprenavir (Agenerase)","506.232","T3D2863"
"YMTINGFKWWXKFG-UHFFFAOYSA-N","CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1","Fenofibrate; LC-ESI-ITFT; MS2; CE","361.120113","T3D4775"
"YNEVBPNZHBAYOA-UHFFFAOYSA-N","OC(=NC)OC=1C=C(C(=C(C1)C)N(C)C)C","Pesticide9_Mexacarbate_C12H18N2O2_4-(Dimethylamino)-3,5-dimethylphenyl methylcarbamate","223.144","T3D0986"
"YNPNZTXNASCQKK-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU593019","Phenanthrene","178.0777","T3D0246"
"YNPNZTXNASCQKK-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU593002","Phenanthrene","179.0855","T3D0246"
"YOYAIZYFCNQIRF-UHFFFAOYSA-N","MSBNK-Eawag-EA008412","Dichlobenil","171.9715","T3D1701"
"YOYAIZYFCNQIRF-UHFFFAOYSA-N","ClC1=CC=CC(Cl)=C1C#N","Dichlobenil; LC-ESI-ITFT; MS2; CE","171.971531","T3D1701"
"YQEZLKZALYSWHR-UHFFFAOYNA-N","CNC1(CCCCC1=O)C1=CC=CC=C1Cl","Ketamine; LC-ESI-ITFT; MS2; CE","238.099318","T3D3025"
"YRRKLBAKDXSTNC-WEVVVXLNSA-N","O=S(=O)(C)C(C=NOC(O)=NC)(C)C","Pesticide2_Aldicarb sulfone_C7H14N2O4S_Propanal, 2-methyl-2-(methylsulfonyl)-, O-[(methylamino)carbonyl]oxime, (1E)-","245.056","T3D0920"
"YRRKLBAKDXSTNC-WEVVVXLNSA-N","MSBNK-LCSB-LU131202","Aldoxycarb","223.0747","T3D0920"
"YRRKLBAKDXSTNC-WEVVVXLNSA-N","CCMSLIB00001058522","Pesticide2_Aldicarb sulfone_C7H14N2O4S_Propanal, 2-methyl-2-(methylsulfonyl)-, O-[(methylamino)carbonyl]oxime, (1E)-","223.074","T3D0920"
"YRRKLBAKDXSTNC-WEVVVXLNSA-N","O=S(=O)(C)C(C=NOC(O)=NC)(C)C","Pesticide2_Aldicarb sulfone_C7H14N2O4S_Propanal, 2-methyl-2-(methylsulfonyl)-, O-[(methylamino)carbonyl]oxime, (1E)-","240.101","T3D0920"
"YSSBJODGIYRAMI-IAGOWNOFSA-N","FiehnHILIC000850","Vesamicol","260.2006","T3D1221"
"YSSBJODGIYRAMI-IAGOWNOFSA-N","FiehnHILIC002412","Vesamicol","260.2024","T3D1221"
"YVGGHNCTFXOJCH-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01051","p,p'-DDT","351.91","T3D0012"
"YVUQSNJEYSNKRX-UHFFFAOYSA-N","LU020501","Pimozide","462.2351","T3D2984"
"YWTYJOPNNQFBPC-UHFFFAOYSA-N","AU303603","Imidacloprid","256.0596","T3D0797"
"YWTYJOPNNQFBPC-UHFFFAOYSA-N","WA000026","Imidacloprid","256.02","T3D0797"
"YWTYJOPNNQFBPC-UHFFFAOYSA-N","MoNA002613","Imidacloprid","255.662","T3D0797"
"YWWHKOHZGJFMIE-UHFFFAOYSA-N","CCOC(=O)C1=CC=CC=C1C(O)=O","Monoethyl phthalate; LC-ESI-ITFT; MS2; CE","195.065185","T3D3961"
"YXIWHUQXZSMYRE-UHFFFAOYSA-N","EQ319003","2-Mercaptobenzothiazole","167.9936","T3D4857"
"YXKMMRDKEKCERS-UHFFFAOYSA-N","N#CC1=NC(Cl)=C(C=2C=CC(=CC2)C)N1S(=O)(=O)N(C)C","Pesticide5_Cyazofamid_C13H13ClN4O2S_4-Chloro-1-(dimethylaminosulfonyl)-5-(p-tolyl)imidazole-2-carbonitrile","705.012","T3D4490"
"YXKMMRDKEKCERS-UHFFFAOYSA-N","MSBNK-Waters-WA000064","Cyazofamid","325.14","T3D4490"
"YXKMMRDKEKCERS-UHFFFAOYSA-N","N#CC1=NC(Cl)=C(C=2C=CC(=CC2)C)N1S(=O)(=O)N(C)C","Pesticide5_Cyazofamid_C13H13ClN4O2S_4-Chloro-1-(dimethylaminosulfonyl)-5-(p-tolyl)imidazole-2-carbonitrile","683.03","T3D4490"
"YXKTVDFXDRQTKV-HNNXBMFYSA-N","FiehnHILIC001790","Benzphetamine","240.1765","T3D2919"
"ZAFYATHCZYHLPB-UHFFFAOYSA-N","FiehnHILIC000870","Zolpidem","308.1751","T3D2787"
"ZAFYATHCZYHLPB-UHFFFAOYSA-N","O=C(N(C)C)CC1=C(N=C2C=CC(=CN21)C)C3=CC=C(C=C3)C","Zolpidem","308.17573876017","T3D2787"
"ZBCBWPMODOFKDW-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO002652","Diethanolamine","106","T3D4845"
"ZBCBWPMODOFKDW-UHFFFAOYSA-N","MoNA037335","DIETHANOLAMINE","106.0862546","T3D4845"
"ZBCBWPMODOFKDW-UHFFFAOYSA-N","PR100132","Diethanolamine","106.08677","T3D4845"
"ZBCBWPMODOFKDW-UHFFFAOYSA-N","OCCNCCO","DIETHANOLAMINE","106.09","T3D4845"
"ZBCBWPMODOFKDW-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS021001","Diolamine","106.11","T3D4845"
"ZCCUUQDIBDJBTK-UHFFFAOYSA-N","BML00655","Psoralen","187.039","T3D0825"
"ZCCUUQDIBDJBTK-UHFFFAOYSA-N","O=C1OC2=CC=3OC=CC3C=C2C=C1","Psoralen","187.04","T3D0825"
"ZCCUUQDIBDJBTK-UHFFFAOYSA-N","O=C1OC2=CC=3OC=CC3C=C2C=C1","Psoralen","209.02","T3D0825"
"ZCCUUQDIBDJBTK-UHFFFAOYSA-N","NA002145","Psoralen","209.0209","T3D0825"
"ZCCUUQDIBDJBTK-UHFFFAOYSA-N","PM006901","Psoralen","187","T3D0825"
"ZCVAOQKBXKSDMS-UHFFFAOYSA-N","AU245905","Allethrin","303.1955","T3D1024"
"ZCVAOQKBXKSDMS-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01083","Allethrin 1","302.2","T3D1024"
"ZDIGNSYAACHWNL-UHFFFAOYNA-N","BrC1=CC=C(C=C1)C(C2=NC=CC=C2)CCN(C)C","Dexbrompheniramine","319.08043845217","T3D4554"
"ZDZOTLJHXYCWBA-VCVYQWHSSA-N","O=C(OC(C)(C)C)NC(C=1C=CC=CC1)C(O)C(=O)OC2C(=C3C(O)C(=O)C4(C)C(O)CC5OCC5(OC(=O)C)C4C(OC(=O)C=6C=CC=CC6)C(O)(C2)C3(C)C)C","Docetaxel","808.35","T3D3501"
"ZDZOTLJHXYCWBA-VCVYQWHSSA-N","O=C(OC(C)(C)C)NC(C=1C=CC=CC1)C(O)C(=O)OC2C(=C3C(O)C(=O)C4(C)C(O)CC5OCC5(OC(=O)C)C4C(OC(=O)C=6C=CC=CC6)C(O)(C2)C3(C)C)C","Docetaxel","830.33","T3D3501"
"ZDZOTLJHXYCWBA-VCVYQWHSSA-N","FiehnHILIC001894","Docetaxel","808.3552","T3D3501"
"ZDZOTLJHXYCWBA-VCVYQWHSSA-N","FiehnHILIC000316","Docetaxel","808.3538","T3D3501"
"ZEUITGRIYCTCEM-KRWDZBQOSA-N","FiehnHILIC001904","Duloxetine","298.1259","T3D2805"
"ZEWQUBUPAILYHI-UHFFFAOYSA-N","KO004232","Trifluoperazine","408","T3D2905"
"ZEWQUBUPAILYHI-UHFFFAOYSA-N","FC(F)(F)C1=CC=C2SC=3C=CC=CC3N(C2=C1)CCCN4CCN(C)CC4","Trifluoperazine","408.17157990017","T3D2905"
"ZEWQUBUPAILYHI-UHFFFAOYSA-N","FiehnHILIC002383","Trifluoperazine","408.1729","T3D2905"
"ZEWQUBUPAILYHI-UHFFFAOYSA-N","FiehnHILIC000814","Trifluoperazine","408.1708","T3D2905"
"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","LU111803","Theophylline","181.072","T3D4780"
"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","MoNA001714","THEOPHYLLINE","181.073143005371","T3D4780"
"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","KO002408","Aminophylline","181","T3D4780"
"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","O=C1C=2NC=NC2N(C(=O)N1C)C","Theophylline","203.05","T3D4780"
"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS099204","Elixicon","181.2","T3D4780"
"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","O=C1C=2NC=NC2N(C(=O)N1C)C","Theophylline","181.07","T3D4780"
"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","VF-NPL-LTQ006095","THEOPHYLLINE","181.034308265237","T3D4780"
"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","O=C1C=2N=CNC2N(C(=O)N1C)C","Theophylline","219.020514311614","T3D4780"
"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","PM018507","Theophylline","180.8","T3D4780"
"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","O=C1C=2N=CNC2N(C(=O)N1C)C","Theophylline","181.071","T3D4780"
"ZGVSETXHNHBTRK-UHFFFAOYNA-N","OCC9OC(OC8C(O)C(OC(OC6CC5=CCC4C(CCC3(C)(C4(CC2N1CC(C)CCC1C(C)C23)))C5(C)CC6)C8(OC7OC(C)C(O)C(O)C7(O)))CO)C(O)C(O)C9(O)","alpha-Solanine; PlaSMA ID-3401","868.5053","T3D4042"
"ZJJXGWJIGJFDTL-UHFFFAOYSA-N","MSBNK-LCSB-LU046704","Glipizide","446.1857","T3D2483"
"ZJJXGWJIGJFDTL-UHFFFAOYSA-N","CCMSLIB00000078249","Glipizide (Glucotrol)","468.168","T3D2483"
"ZJQHPWUVQPJPQT-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO003531","Muscimol","115","T3D2456"
"ZKLPARSLTMPFCP-UHFFFAOYNA-N","O=C(O)COCCN1CCN(CC1)C(C=2C=CC=CC2)C3=CC=C(Cl)C=C3","Levocetirizine","389.16264685217","T3D2756"
"ZLIBICFPKPWGIZ-UHFFFAOYSA-N","EA271206","Pyrimethanil","200.1182","T3D4532"
"ZMXDDKWLCZADIW-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PT110563","N,N-Dimethylformamide","74.06056","T3D0252"
"ZMXDDKWLCZADIW-UHFFFAOYSA-N","CN(C)C=O","N,N-Dimethylformamide","74.0600403","T3D0252"
"ZMXDDKWLCZADIW-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS105604","N,N-Dimethylformamide","74.09","T3D0252"
"ZOCSXAVNDGMNBV-UHFFFAOYSA-N","MSBNK-KWR-KW104101","FIPRONIL","436.946","T3D0798"
"ZOMSMJKLGFBRBS-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU231304","Bentazone","241.0641","T3D4479"
"ZOMSMJKLGFBRBS-UHFFFAOYSA-N","KO008894","Bentazone","241","T3D4479"
"ZOMSMJKLGFBRBS-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO008895","Bentazone","241/199","T3D4479"
"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","LU077406","Chlorpromazine","319.103","T3D2806"
"ZPUCINDJVBIVPJ-LJISPDSOSA-N","EA281711","Cocaine","304.1543","T3D2927"
"ZQEIXNIJLIKNTD-UHFFFAOYNA-N","CC=1C=CC=C(C)C1N(C(C)C(=O)OC)C(COC)=O","Metalaxyl","280.15433461217","T3D1088"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","VF-NPL-LTQ003699","daidzein","255.08058253697","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","MSBNK-PFOS_research_group-FFF00075","Daidzein","255.400000","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","MSBNK-RIKEN-PR302673","Daidzein","255.0651853","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","O=C1C(=COC2=CC(O)=CC=C12)C=3C=CC(O)=CC3","Daidzein","255.07","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","O=C1C(=COC2=CC(O)=CC=C12)C=3C=CC(O)=CC3","Daidzein","277.05","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS039701","7-Hydroxy-3-(4-hydroxyphenyl)-4-benzopyrone","255.24","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","O=C1C(=COC2=CC(O)=CC=C12)C=3C=CC(O)=CC3","Daidzein","292.96871366955","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","PT103970","Daidzein","255.06571","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","O=C1C(=COC2=CC(O)=CC=C12)C=3C=CC(O)=CC3","Daidzein","277.04","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","PM015808","Daidzein","255","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","VF-NPL-QTOF007271","Daidzein","277.0474","T3D3964"
"ZQSIJRDFPHDXIC-UHFFFAOYSA-N","O=C1C(=COC2=CC(O)=CC=C12)C=3C=CC(O)=CC3","Daidzein","253.061","T3D3964"
"ZRVUJXDFFKFLMG-UHFFFAOYSA-N","AU115204","Meloxicam","352.042","T3D2899"
"ZSBXGIUJOOQZMP-JLNYLFASSA-N","O=C1N2CC3CCCN4CCCC(C2CCC1)C43","Matrine","249.19","T3D4081"
"ZSBXGIUJOOQZMP-JLNYLFASSA-N","O=C1N2CC3CCCN4CCCC(C2CCC1)C43","Matrine","271.17","T3D4081"
"ZSBXGIUJOOQZMP-JLNYLFASSA-N","O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34","Matrine","249.1961399","T3D4081"
"ZSCDBOWYZJWBIY-UHFFFAOYNA-N","C=1C=CC2=C(C1)N(C=3C=CC=CC3CC2)CC(C)CN(C)C","Trimipramine","295.21687529717","T3D2870"
"ZSDSQXJSNMTJDA-UHFFFAOYSA-N","EA012308","Trifluralin","336.1166","T3D4548"
"ZSRVBNXAPSQDFY-UHFFFAOYSA-N","MSBNK-HBM4EU-HB004064","Verrucarol","267.1591","T3D3723"
"ZTHYODDOHIVTJV-UHFFFAOYSA-N","O=C(OCCC)C1=CC(O)=C(O)C(O)=C1","Propyl gallate","213.07","T3D4850"
"ZTHYODDOHIVTJV-UHFFFAOYSA-N","O=C(OCCC)C1=CC(O)=C(O)C(O)=C1","Propyl gallate","235.05","T3D4850"
"ZTHYODDOHIVTJV-UHFFFAOYSA-N","MoNA037490","PROPYL GALLIC ACID","213.0757495","T3D4850"
"ZUOUZKKEUPVFJK-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU504008","Biphenyl","154.0777","T3D0389"
"ZUOUZKKEUPVFJK-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU504004","Biphenyl","155.0855","T3D0389"
"ZVFDTKUVRCTHQE-UHFFFAOYSA-N","MSBNK-Antwerp_Univ-AN112611","Diisodecyl phthalate ","447.3469","T3D3645"
"ZWEHNKRNPOVVGH-UHFFFAOYSA-N","CCC(C)=O","ETHYL METHYL KETONE","73.06479133","T3D4589"
"ZWEHNKRNPOVVGH-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS103301","ethylmethylketone","72.92","T3D4589"
"ZYEMGPIYFIJGTP-UHFFFAOYSA-N","O(C1=CC=C(C=C1OC)CC=C)C","Methyleugenol","201.09","T3D4876"
"ZYEMGPIYFIJGTP-UHFFFAOYSA-N","O(C1=CC=C(C=C1OC)CC=C)C","Methyleugenol","179.1","T3D4876"
"ZYGHJZDHTFUPRJ-UHFFFAOYSA-N","O=C1OC=2C=CC=CC2C=C1","Coumarin","147.04","T3D4875"
"ZYGHJZDHTFUPRJ-UHFFFAOYSA-N","VF-NPL-LTQ006572","COUMARIN","147.106109981009","T3D4875"
"ZYGHJZDHTFUPRJ-UHFFFAOYSA-N","MSBNK-NaToxAq-NA002590","Coumarin","147.0441","T3D4875"
"ZYGHJZDHTFUPRJ-UHFFFAOYSA-N","O=C1OC=2C=CC=CC2C=C1","Coumarin","169.02","T3D4875"
"ZYHMJXZULPZUED-UHFFFAOYSA-N","O=S(OCC#C)OC1CCCCC1OC2=CC=C(C=C2)C(C)(C)C","Pesticide5_Propargite_C19H26O4 S_Sulfurous acid, 2-[4-(1,1-dimethylethyl)phenoxy]cyclohexyl 2-propyn-1-yl ester","365.145","T3D3907"
"ZYHMJXZULPZUED-UHFFFAOYSA-N","O=S(OCC#C)OC1CCCCC1OC2=CC=C(C=C2)C(C)(C)C","Pesticide5_Propargite_C19H26O4 S_Sulfurous acid, 2-[4-(1,1-dimethylethyl)phenoxy]cyclohexyl 2-propyn-1-yl ester","387.127","T3D3907"
"ZZVUWRFHKOJYTH-UHFFFAOYSA-N","EQ335205","Diphenhydramine","256.1696","T3D2976"
"ZZVUWRFHKOJYTH-UHFFFAOYSA-N","FiehnHILIC001889","Diphenhydramine","256.1707","T3D2976"
"ZZYSLNWGKKDOML-UHFFFAOYSA-N","LU121002","Tebufenpyrad","334.1681","T3D3926"
